pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
2,bc,1,1,ll,ll,TRUE,4734.074,18,female
2,bc,1,2,lh,ll,FALSE,2560.303,18,female
2,bc,1,3,hh,hl,FALSE,4428.801,18,female
2,bc,1,4,ll,ll,TRUE,1577.2779999999998,18,female
2,bc,1,5,lh,ll,FALSE,8134.514999999999,18,female
2,bc,1,6,hl,hl,TRUE,3824.6670000000004,18,female
2,bc,1,7,hh,ll,FALSE,2646.754,18,female
2,bc,1,8,lh,ll,FALSE,2614.983,18,female
2,bc,1,9,hh,hl,FALSE,11263.73,18,female
2,bc,1,10,hh,ll,FALSE,2007.766,18,female
2,bc,1,11,ll,hl,FALSE,4450.427,18,female
2,bc,1,12,hl,hl,TRUE,5213.976,18,female
2,bc,1,13,ll,ll,TRUE,4210.689,18,female
2,bc,1,14,lh,hl,FALSE,4751.643,18,female
2,bc,1,15,lh,ll,FALSE,1416.7669999999998,18,female
2,bc,1,16,hl,lh,FALSE,4468.667,18,female
2,bc,1,17,hh,lh,FALSE,2880.64,18,female
2,bc,1,18,lh,ll,FALSE,1222.4319999999998,18,female
2,bc,1,19,hl,hl,TRUE,3553.9049999999997,18,female
2,bc,1,20,lh,ll,FALSE,7867.717000000001,18,female
2,bc,1,21,ll,ll,TRUE,1519.7649999999999,18,female
2,bc,1,22,hh,hl,FALSE,2280.612,18,female
2,bc,1,23,ll,ll,TRUE,1767.4279999999999,18,female
2,bc,1,24,lh,ll,FALSE,1067.9899999999998,18,female
2,bc,1,25,hl,hl,TRUE,5894.998,18,female
2,bc,1,26,hl,hh,FALSE,5087.219,18,female
2,bc,1,27,ll,ll,TRUE,1169.266,18,female
2,bc,1,28,ll,ll,TRUE,975.241,18,female
2,bc,1,29,lh,ll,FALSE,893.223,18,female
2,bc,1,30,hl,hl,TRUE,4046.7129999999997,18,female
2,bc,1,31,hh,lh,FALSE,4251.248,18,female
2,bc,1,32,hh,hh,TRUE,3849.2439999999997,18,female
2,bc,1,33,ll,ll,TRUE,1246.2379999999998,18,female
2,bc,1,34,lh,ll,FALSE,1000.8820000000001,18,female
2,bc,1,35,hl,hl,TRUE,7751.035,18,female
2,bc,1,36,lh,hl,FALSE,3191.9539999999997,18,female
2,bc,1,37,hl,hh,FALSE,2736.81,18,female
2,bc,1,38,hl,lh,FALSE,4725.485,18,female
2,bc,1,39,hh,hh,TRUE,5654.754,18,female
2,bc,1,40,ll,ll,TRUE,1105.759,18,female
2,bc,1,41,hh,hh,TRUE,1553.654,18,female
2,bc,1,42,hh,ll,FALSE,5999.575,18,female
2,bc,1,43,hl,hh,FALSE,3075.542,18,female
2,bc,1,44,ll,ll,TRUE,3048.852,18,female
2,bc,1,45,hh,hl,FALSE,3343.991,18,female
2,bc,1,46,hl,hl,TRUE,3122.6859999999997,18,female
2,bc,1,47,ll,hl,FALSE,4430.455,18,female
2,bc,1,48,lh,hl,FALSE,6476.25,18,female
2,bc,1,49,hl,ll,FALSE,4315.778,18,female
2,bc,1,50,ll,ll,TRUE,3734.2690000000002,18,female
2,bc,1,51,hh,lh,FALSE,2992.69,18,female
2,bc,1,52,lh,ll,FALSE,1170.277,18,female
2,bc,1,53,ll,ll,TRUE,880.3910000000001,18,female
2,bc,1,54,ll,ll,TRUE,1441.6909999999998,18,female
2,bc,1,55,hh,ll,FALSE,4868.576,18,female
2,bc,1,56,hl,hl,TRUE,5967.07,18,female
2,bc,1,57,hl,hh,FALSE,6757.058,18,female
2,bc,1,58,ll,ll,TRUE,2080.114,18,female
2,bc,1,59,hh,hh,TRUE,2376.238,18,female
2,bc,1,60,hh,ll,FALSE,3746.683,18,female
2,bc,1,61,hh,hh,TRUE,5165.147,18,female
2,bc,1,62,lh,lh,TRUE,3115.353,18,female
2,bc,1,63,hl,hl,TRUE,3503.974,18,female
2,bc,1,64,hl,ll,FALSE,7676.293,18,female
2,bc,1,65,lh,ll,FALSE,1546.0520000000001,18,female
2,bc,1,66,hh,hh,TRUE,1360.6129999999998,18,female
2,bc,1,67,lh,ll,FALSE,1045.359,18,female
2,bc,1,68,hl,lh,FALSE,6681.778,18,female
2,bc,1,69,hl,hh,FALSE,3838.1639999999998,18,female
2,bc,1,70,hh,hh,TRUE,1325.966,18,female
2,bc,1,71,lh,ll,FALSE,1245.703,18,female
2,bc,1,72,ll,ll,TRUE,2328.359,18,female
2,bc,1,73,hh,hl,FALSE,9501.115,18,female
2,bc,1,74,ll,ll,TRUE,2422.751,18,female
2,bc,1,75,lh,ll,FALSE,3303.8990000000003,18,female
2,bc,1,76,hl,lh,FALSE,3364.5429999999997,18,female
2,bc,1,77,hh,hl,FALSE,4998.14,18,female
2,bc,1,78,hl,hl,TRUE,6059.61,18,female
2,bc,1,79,lh,ll,FALSE,8805.332,18,female
2,bc,1,80,ll,ll,TRUE,1021.1890000000001,18,female
2,bc,1,81,ll,hl,FALSE,2359.164,18,female
2,bc,1,82,hh,hh,TRUE,3306.7070000000003,18,female
2,bc,1,83,ll,ll,TRUE,2168.064,18,female
2,bc,1,84,hl,ll,FALSE,1508.0349999999999,18,female
2,bc,1,85,lh,hh,FALSE,2666.997,18,female
2,bc,1,86,hh,hl,FALSE,2923.036,18,female
2,bc,1,87,ll,hl,FALSE,4575.591,18,female
2,bc,1,88,hh,ll,FALSE,4015.6049999999996,18,female
2,bc,1,89,lh,ll,FALSE,2549.908,18,female
2,bc,1,90,ll,ll,TRUE,3313.804,18,female
2,bc,1,91,hh,hh,TRUE,3262.492,18,female
2,bc,1,92,hl,lh,FALSE,4291.798,18,female
2,bc,1,93,ll,ll,TRUE,2583.572,18,female
2,bc,1,94,lh,hh,FALSE,6282.942,18,female
2,bc,1,95,ll,hl,FALSE,3595.246,18,female
2,bc,1,96,ll,ll,TRUE,5946.501,18,female
2,bc,1,97,ll,ll,TRUE,1128.467,18,female
2,bc,1,98,hh,hh,TRUE,1847.5520000000001,18,female
2,bc,1,99,lh,ll,FALSE,1057.609,18,female
2,bc,1,100,hl,hl,TRUE,5003.928,18,female
2,bc,1,101,lh,hl,FALSE,2593.022,18,female
2,bc,1,102,lh,ll,FALSE,2923.063,18,female
2,bc,1,103,lh,ll,FALSE,1840.801,18,female
2,bc,1,104,hl,lh,FALSE,4209.867,18,female
2,bc,1,105,hh,hl,FALSE,3360.392,18,female
2,bc,1,106,hh,hh,TRUE,2130.391,18,female
2,bc,1,107,hl,hh,FALSE,1928.1509999999998,18,female
2,bc,1,108,hh,hl,FALSE,4222.781,18,female
2,bc,1,109,hl,hh,FALSE,6403.939,18,female
2,bc,1,110,lh,ll,FALSE,3088.001,18,female
2,bc,1,111,hh,ll,FALSE,1644.9830000000002,18,female
2,bc,1,112,lh,ll,FALSE,966.518,18,female
2,bc,1,113,hl,hl,TRUE,2885.196,18,female
2,bc,1,114,ll,ll,TRUE,3940.0389999999998,18,female
2,bc,1,115,hl,hl,TRUE,2533.509,18,female
2,bc,1,116,hl,hh,FALSE,3698.29,18,female
2,bc,1,117,lh,hh,FALSE,1158.522,18,female
2,bc,1,118,ll,lh,FALSE,4845.331,18,female
2,bc,1,119,lh,ll,FALSE,1215.446,18,female
2,bc,1,120,hh,hh,TRUE,1812.317,18,female
2,bc,2,1,hl,hh,FALSE,5711.971,18,female
2,bc,2,2,hh,hh,TRUE,1455.44,18,female
2,bc,2,3,ll,ll,TRUE,7920.019,18,female
2,bc,2,4,hl,hl,TRUE,4668.684,18,female
2,bc,2,5,lh,ll,FALSE,1961.103,18,female
2,bc,2,6,hl,ll,FALSE,2900.164,18,female
2,bc,2,7,ll,ll,TRUE,1313.8400000000001,18,female
2,bc,2,8,ll,ll,TRUE,898.219,18,female
2,bc,2,9,hh,hh,TRUE,2907.342,18,female
2,bc,2,10,ll,hl,FALSE,2674,18,female
2,bc,2,11,lh,hl,FALSE,2374.804,18,female
2,bc,2,12,lh,hl,FALSE,2359.997,18,female
2,bc,2,13,hl,lh,FALSE,5511.692,18,female
2,bc,2,14,hl,hl,TRUE,3391.33,18,female
2,bc,2,15,hh,hh,TRUE,1672.636,18,female
2,bc,2,16,hl,hl,TRUE,4022.938,18,female
2,bc,2,17,hl,hl,TRUE,2111.142,18,female
2,bc,2,18,hh,lh,FALSE,4933.352,18,female
2,bc,2,19,lh,ll,FALSE,8494.382,18,female
2,bc,2,20,hh,hh,TRUE,3072.856,18,female
2,bc,2,21,hl,hl,TRUE,5231.256,18,female
2,bc,2,22,hh,hl,FALSE,4675.175,18,female
2,bc,2,23,hl,hl,TRUE,3894.307,18,female
2,bc,2,24,ll,hl,FALSE,3546.9089999999997,18,female
2,bc,2,25,hl,hh,FALSE,1853.578,18,female
2,bc,2,26,hh,hh,TRUE,1110.0700000000002,18,female
2,bc,2,27,hh,hh,TRUE,3141.977,18,female
2,bc,2,28,lh,ll,FALSE,5551.928,18,female
2,bc,2,29,hl,hl,TRUE,2008.058,18,female
2,bc,2,30,hl,hh,FALSE,1305.589,18,female
2,bc,2,31,ll,ll,TRUE,4034.0420000000004,18,female
2,bc,2,32,hh,hh,TRUE,2711.193,18,female
