pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
7,ab,1,1,hl,lh,FALSE,8332.795,18,female
7,ab,1,2,hh,hh,TRUE,2803.73,18,female
7,ab,1,3,ll,lh,FALSE,5884.846,18,female
7,ab,1,4,ll,hh,FALSE,12908.217,18,female
7,ab,1,5,hl,hl,TRUE,3654.166,18,female
7,ab,1,6,hl,lh,FALSE,10323.368,18,female
7,ab,1,7,hl,hh,FALSE,5761.492,18,female
7,ab,1,8,hh,lh,FALSE,5828.059,18,female
7,ab,1,9,lh,lh,TRUE,13829.958,18,female
7,ab,1,10,ll,lh,FALSE,10368.075,18,female
7,ab,1,11,hl,ll,FALSE,7188.325,18,female
7,ab,1,12,ll,ll,TRUE,1500.859,18,female
7,ab,1,13,hh,hh,TRUE,1876.554,18,female
7,ab,1,14,ll,lh,FALSE,13315.136,18,female
7,ab,1,15,,,FALSE,15014.458,18,female
7,ab,1,16,ll,ll,TRUE,1861.877,18,female
7,ab,1,17,lh,ll,FALSE,3699.9979999999996,18,female
7,ab,1,18,lh,hh,FALSE,4670.942,18,female
7,ab,1,19,lh,lh,TRUE,6087.93,18,female
7,ab,1,20,hh,lh,FALSE,9063.194,18,female
7,ab,1,21,lh,ll,FALSE,12032.944,18,female
7,ab,1,22,lh,ll,FALSE,7926.572,18,female
7,ab,1,23,hl,hl,TRUE,7312.4400000000005,18,female
7,ab,1,24,hh,hh,TRUE,1445.3029999999999,18,female
7,ab,1,25,hl,hh,FALSE,3133.59,18,female
7,ab,1,26,lh,ll,FALSE,8241.416,18,female
7,ab,1,27,hl,ll,FALSE,5710.163,18,female
7,ab,1,28,,,FALSE,15014.488,18,female
7,ab,1,29,hl,hh,FALSE,3821.933,18,female
7,ab,1,30,hh,hh,TRUE,3642.732,18,female
7,ab,1,31,hh,lh,FALSE,4543.376,18,female
7,ab,1,32,ll,ll,TRUE,2606.505,18,female
7,ab,1,33,ll,ll,TRUE,1312.2109999999998,18,female
7,ab,1,34,ll,ll,TRUE,1462.216,18,female
7,ab,1,35,ll,lh,FALSE,4359.055,18,female
7,ab,1,36,hl,hl,TRUE,10115.581,18,female
7,ab,1,37,hl,hh,FALSE,3075.802,18,female
7,ab,1,38,lh,ll,FALSE,3560.4979999999996,18,female
7,ab,1,39,hh,hh,TRUE,6160.886,18,female
7,ab,1,40,hh,hh,TRUE,1045.213,18,female
