pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
71,ab,1,1,hh,hh,TRUE,3843.3999999999996,43,male
71,ab,1,2,lh,hh,FALSE,4889.96,43,male
71,ab,1,3,hh,hh,TRUE,1364.7199999999998,43,male
71,ab,1,4,lh,ll,FALSE,2561.76,43,male
71,ab,1,5,ll,lh,FALSE,4650.94,43,male
71,ab,1,6,hl,lh,FALSE,6668.54,43,male
71,ab,1,7,ll,ll,TRUE,2813.26,43,male
71,ab,1,8,lh,hh,FALSE,1740.1,43,male
71,ab,1,9,lh,ll,FALSE,2264.46,43,male
71,ab,1,10,hh,hh,TRUE,1001.8399999999999,43,male
71,ab,1,11,hh,hh,TRUE,872.5999999999999,43,male
71,ab,1,12,lh,hh,FALSE,2199.6,43,male
71,ab,1,13,lh,ll,FALSE,2629.44,43,male
71,ab,1,14,hl,hl,TRUE,3360.62,43,male
71,ab,1,15,hh,hh,TRUE,2358.88,43,male
71,ab,1,16,hl,hl,TRUE,5583.7,43,male
71,ab,1,17,hl,hh,FALSE,2114.4,43,male
71,ab,1,18,hh,hl,FALSE,2843.18,43,male
71,ab,1,19,ll,lh,FALSE,5872.2,43,male
71,ab,1,20,lh,hl,FALSE,6661.84,43,male
71,ab,1,21,hh,hh,TRUE,1695.2199999999998,43,male
71,ab,1,22,hl,lh,FALSE,547.3399999999999,43,male
71,ab,1,23,hh,hh,TRUE,7850.280000000001,43,male
71,ab,1,24,lh,hh,FALSE,4678.96,43,male
71,ab,1,25,ll,ll,TRUE,4918.06,43,male
71,ab,1,26,hh,hl,FALSE,2451.14,43,male
71,ab,1,27,lh,lh,TRUE,5380.14,43,male
71,ab,1,28,hh,hh,TRUE,3847.3199999999997,43,male
71,ab,1,29,ll,ll,TRUE,3561.8999999999996,43,male
71,ab,1,30,hh,hh,TRUE,1206.06,43,male
71,ab,1,31,lh,lh,TRUE,6583.52,43,male
71,ab,1,32,hh,hh,TRUE,1145.3200000000002,43,male
71,ab,1,33,ll,ll,TRUE,1819.7600000000002,43,male
71,ab,1,34,hh,hh,TRUE,967.1800000000001,43,male
71,ab,1,35,hl,ll,FALSE,2028.98,43,male
71,ab,1,36,ll,ll,TRUE,2597.48,43,male
71,ab,1,37,hh,hl,FALSE,4333.88,43,male
71,ab,1,38,hh,hh,TRUE,1773.8400000000001,43,male
71,ab,1,39,hh,hh,TRUE,5089.02,43,male
71,ab,1,40,lh,hl,FALSE,6945.18,43,male
71,ab,1,41,hh,hh,TRUE,1586.52,43,male
71,ab,1,42,hh,hl,FALSE,5490.78,43,male
71,ab,1,43,hh,hh,TRUE,1563.6599999999999,43,male
71,ab,1,44,hl,hh,FALSE,6362.2,43,male
71,ab,1,45,lh,hh,FALSE,5237.84,43,male
71,ab,1,46,lh,hl,FALSE,2859.86,43,male
71,ab,1,47,hh,hh,TRUE,1721.88,43,male
71,ab,1,48,ll,hl,FALSE,5831.92,43,male
71,ab,1,49,hl,hh,FALSE,3749.04,43,male
71,ab,1,50,lh,lh,TRUE,5362.62,43,male
71,ab,1,51,lh,lh,TRUE,997.3,43,male
71,ab,1,52,ll,ll,TRUE,4136.42,43,male
71,ab,1,53,hl,hh,FALSE,3032.12,43,male
71,ab,1,54,ll,ll,TRUE,3391.42,43,male
71,ab,1,55,hl,hh,FALSE,1856.6399999999999,43,male
71,ab,1,56,ll,ll,TRUE,1410.7800000000002,43,male
71,ab,1,57,lh,ll,FALSE,4231.86,43,male
71,ab,1,58,hl,ll,FALSE,7206.6,43,male
71,ab,1,59,lh,lh,TRUE,7605.16,43,male
71,ab,1,60,hl,hl,TRUE,7487.52,43,male
71,ab,1,61,lh,hh,FALSE,1501.6399999999999,43,male
71,ab,1,62,hh,hh,TRUE,1068.8000000000002,43,male
71,ab,1,63,hl,ll,FALSE,1404.8400000000001,43,male
71,ab,1,64,ll,ll,TRUE,1943.7199999999998,43,male
71,ab,1,65,lh,hl,FALSE,13644.52,43,male
71,ab,1,66,hh,hh,TRUE,1057,43,male
71,ab,1,67,lh,hl,FALSE,3526.8999999999996,43,male
71,ab,1,68,ll,ll,TRUE,1614.02,43,male
71,ab,1,69,lh,hh,FALSE,1014.8800000000001,43,male
71,ab,1,70,hl,hl,TRUE,6265.94,43,male
71,ab,1,71,hl,lh,FALSE,7082.66,43,male
71,ab,1,72,ll,ll,TRUE,1897.94,43,male
71,ab,1,73,hh,hh,TRUE,865.22,43,male
71,ab,1,74,lh,hl,FALSE,8947.88,43,male
71,ab,1,75,lh,hh,FALSE,4080.2,43,male
71,ab,1,76,lh,hh,FALSE,4236.22,43,male
71,ab,1,77,lh,hh,FALSE,4016.7799999999997,43,male
71,ab,1,78,hl,hh,FALSE,2440.9,43,male
71,ab,1,79,lh,hh,FALSE,2125.08,43,male
71,ab,1,80,hh,hh,TRUE,1217.42,43,male
71,ab,1,81,ll,lh,FALSE,9400.86,43,male
71,ab,1,82,hh,hh,TRUE,5925.92,43,male
71,ab,1,83,hl,lh,FALSE,9261.34,43,male
71,ab,1,84,ll,ll,TRUE,3453.3,43,male
71,ab,1,85,hh,hh,TRUE,3222.0600000000004,43,male
71,ab,1,86,lh,hh,FALSE,2722.94,43,male
71,ab,1,87,hh,hh,TRUE,6101.52,43,male
71,ab,1,88,ll,lh,FALSE,5940,43,male
71,ab,1,89,ll,ll,TRUE,4740.38,43,male
71,ab,1,90,ll,ll,TRUE,3527.5,43,male
71,ab,1,91,lh,ll,FALSE,6956.08,43,male
71,ab,1,92,lh,hh,FALSE,3688.0600000000004,43,male
71,ab,1,93,hl,ll,FALSE,1567.48,43,male
71,ab,1,94,lh,hh,FALSE,1482.88,43,male
71,ab,1,95,hl,ll,FALSE,1340.52,43,male
71,ab,1,96,hh,hh,TRUE,3569.0600000000004,43,male
71,ab,1,97,hl,lh,FALSE,6103.16,43,male
71,ab,1,98,ll,ll,TRUE,1295.3400000000001,43,male
71,ab,1,99,hl,lh,FALSE,7206.34,43,male
71,ab,1,100,lh,hl,FALSE,10753.74,43,male
71,ab,1,101,lh,hh,FALSE,2669,43,male
