pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
12,ab,1,1,hl,hh,FALSE,11543.578,26,male
12,ab,1,2,ll,hh,FALSE,13365.671,26,male
12,ab,1,3,lh,ll,FALSE,5611.999,26,male
12,ab,1,4,hh,hl,FALSE,6456.855,26,male
12,ab,1,5,ll,lh,FALSE,5076.325,26,male
12,ab,1,6,ll,hh,FALSE,9846.938,26,male
12,ab,1,7,hh,hl,FALSE,8153.531000000001,26,male
12,ab,1,8,ll,lh,FALSE,10961.538,26,male
12,ab,1,9,hl,hh,FALSE,6311.39,26,male
12,ab,1,10,,,FALSE,15016.46,26,male
12,ab,1,11,lh,ll,FALSE,8199.595,26,male
12,ab,1,12,lh,hl,FALSE,14828.823,26,male
12,ab,1,13,ll,ll,TRUE,4952.231,26,male
12,ab,1,14,ll,hh,FALSE,6096.422,26,male
12,ab,1,15,ll,hl,FALSE,4761.547,26,male
12,ab,1,16,ll,ll,TRUE,9447.414,26,male
12,ab,1,17,ll,ll,TRUE,3866.455,26,male
12,ab,1,18,lh,hh,FALSE,1757.6370000000002,26,male
12,ab,1,19,ll,ll,TRUE,6052.399,26,male
12,ab,1,20,hh,hl,FALSE,5311.817,26,male
12,ab,1,21,,,FALSE,15016.523,26,male
12,ab,1,22,hl,hl,TRUE,5272.342,26,male
12,ab,1,23,hh,hh,TRUE,3170.581,26,male
12,ab,1,24,hh,hh,TRUE,1697.676,26,male
12,ab,1,25,lh,hh,FALSE,1706.6370000000002,26,male
12,ab,1,26,ll,ll,TRUE,7556.4259999999995,26,male
12,ab,1,27,hh,hh,TRUE,1763.103,26,male
12,ab,1,28,hh,hh,TRUE,3738.2250000000004,26,male
12,ab,1,29,ll,lh,FALSE,7729.857,26,male
12,ab,1,30,hl,hh,FALSE,2218.163,26,male
12,ab,1,31,hl,hh,FALSE,2318.496,26,male
12,ab,1,32,hl,lh,FALSE,8863.51,26,male
12,ab,1,33,hh,hh,TRUE,3737.348,26,male
12,ab,1,34,hl,hl,TRUE,4449.551,26,male
12,ab,1,35,hh,hh,TRUE,4364.736,26,male
12,ab,1,36,hl,ll,FALSE,11467.505,26,male
12,ab,1,37,hl,hh,FALSE,9534.458,26,male
12,ab,1,38,hl,lh,FALSE,9517.237,26,male
12,ab,1,39,lh,hh,FALSE,1790.906,26,male
12,ab,1,40,lh,ll,FALSE,7028.444,26,male
12,ab,1,41,hl,hh,FALSE,8311.781,26,male
12,ab,1,42,hl,ll,FALSE,9016.962,26,male
12,ab,1,43,lh,ll,FALSE,3404.8050000000003,26,male
12,ab,1,44,hl,hl,TRUE,6210.338,26,male
12,ab,1,45,hl,hh,FALSE,3511.6549999999997,26,male
12,ab,1,46,lh,ll,FALSE,3943.879,26,male
12,ab,1,47,hh,hh,TRUE,6311.098,26,male
12,ab,1,48,ll,lh,FALSE,4855.597,26,male
12,ab,1,49,ll,ll,TRUE,7635.478999999999,26,male
12,ab,1,50,lh,lh,TRUE,5311.575,26,male
12,ab,1,51,lh,hh,FALSE,3960.2960000000003,26,male
12,ab,1,52,hl,hh,FALSE,8503.7,26,male
12,ab,1,53,hh,hh,TRUE,5521.002,26,male
12,ab,1,54,ll,lh,FALSE,7281.743,26,male
12,ab,1,55,lh,ll,FALSE,12379.897,26,male
12,ab,1,56,hl,lh,FALSE,7417.976000000001,26,male
12,ab,1,57,ll,lh,FALSE,5309.728,26,male
12,ab,1,58,hh,hl,FALSE,7383.764999999999,26,male
12,ab,1,59,hh,hh,TRUE,2077.691,26,male
12,ab,1,60,hl,hl,TRUE,6887.166,26,male
12,ab,1,61,hl,hh,FALSE,8577.674,26,male
12,ab,1,62,ll,lh,FALSE,6759.332,26,male
12,ab,1,63,lh,lh,TRUE,5543.031,26,male
12,ab,1,64,hh,hh,TRUE,9927.048,26,male
12,ab,1,65,lh,lh,TRUE,11191.752,26,male
12,ab,1,66,ll,hl,FALSE,4965.639,26,male
12,ab,1,67,lh,hh,FALSE,1612.3899999999999,26,male
12,ab,1,68,ll,ll,TRUE,9656.762,26,male
12,ab,1,69,,,FALSE,14883.281,26,male
12,ab,1,70,ll,ll,TRUE,6873.03,26,male
12,ab,1,71,hl,ll,FALSE,6707.791,26,male
12,ab,1,72,hh,hh,TRUE,7028.971,26,male
12,ab,1,73,ll,ll,TRUE,2568.473,26,male
12,ab,1,74,hl,ll,FALSE,10751.802,26,male
12,ab,1,75,lh,lh,TRUE,6287.059,26,male
12,ab,1,76,hl,lh,FALSE,11408.855,26,male
12,ab,1,77,lh,hh,FALSE,5398.12,26,male
12,ab,1,78,ll,ll,TRUE,4619.658,26,male
12,ab,1,79,hl,hl,TRUE,5920.403,26,male
12,ab,1,80,lh,lh,TRUE,8417.307,26,male
12,ab,1,81,hh,hl,FALSE,8477.537,26,male
12,ab,1,82,lh,hh,FALSE,8758.478,26,male
12,ab,1,83,ll,ll,TRUE,4823.126,26,male
12,ab,1,84,ll,ll,TRUE,7363.849,26,male
12,ab,1,85,ll,ll,TRUE,3338.072,26,male
12,ab,1,86,lh,hh,FALSE,6386.29,26,male
12,ab,1,87,hh,ll,FALSE,13488.199,26,male
12,ab,1,88,hh,hl,FALSE,7410.242,26,male
12,ab,1,89,hl,hl,TRUE,7639.755999999999,26,male
12,ab,1,90,lh,hh,FALSE,2595.851,26,male
12,ab,1,91,hl,hh,FALSE,5335.787,26,male
12,ab,1,92,hh,ll,FALSE,4897.219,26,male
12,ab,1,93,ll,ll,TRUE,1930.009,26,male
12,ab,1,94,lh,ll,FALSE,7530.27,26,male
12,ab,1,95,hh,hh,TRUE,10746.2,26,male
12,ab,1,96,hl,ll,FALSE,3385.5469999999996,26,male
12,ab,1,97,lh,ll,FALSE,7727.407999999999,26,male
12,ab,1,98,ll,ll,TRUE,7174.789,26,male
12,ab,1,99,hl,hh,FALSE,5142.505,26,male
12,ab,1,100,hl,hh,FALSE,3749.6189999999997,26,male
12,ab,1,101,hh,hh,TRUE,1309.6550000000002,26,male
12,ab,1,102,hl,hh,FALSE,2999.185,26,male
12,ab,1,103,hh,hh,TRUE,5260.115,26,male
12,ab,1,104,hh,hh,TRUE,2151.796,26,male
12,ab,1,105,lh,hh,FALSE,3695.1220000000003,26,male
12,ab,1,106,hl,hl,TRUE,3495.3869999999997,26,male
12,ab,1,107,hh,hh,TRUE,1832.902,26,male
12,ab,1,108,lh,hh,FALSE,6716.991,26,male
12,ab,1,109,lh,lh,TRUE,7197.755999999999,26,male
12,ab,1,110,ll,hh,FALSE,8474.913,26,male
12,ab,1,111,lh,ll,FALSE,8181.8189999999995,26,male
12,ab,1,112,hl,lh,FALSE,11451.965,26,male
12,ab,1,113,hl,ll,FALSE,5919.245,26,male
12,ab,1,114,hl,ll,FALSE,6863.705,26,male
12,ab,1,115,hl,hl,TRUE,6474.141,26,male
12,ab,1,116,lh,ll,FALSE,5877.325,26,male
12,ab,1,117,ll,ll,TRUE,12086.682,26,male
12,ab,1,118,lh,hl,FALSE,5360.927,26,male
12,ab,1,119,ll,ll,TRUE,5542.742,26,male
12,ab,1,120,lh,ll,FALSE,2759.711,26,male
12,ab,2,1,lh,ll,FALSE,6034.406,26,male
12,ab,2,2,lh,hh,FALSE,1678.402,26,male
12,ab,2,3,hl,hl,TRUE,6360.488,26,male
12,ab,2,4,ll,ll,TRUE,4423.341,26,male
12,ab,2,5,hh,hl,FALSE,8724.585,26,male
12,ab,2,6,hh,hh,TRUE,2805.085,26,male
12,ab,2,7,hh,hh,TRUE,1426.4879999999998,26,male
12,ab,2,8,hh,hh,TRUE,4135.183,26,male
12,ab,2,9,hh,hh,TRUE,2686.7,26,male
12,ab,2,10,hh,ll,FALSE,4577.028,26,male
12,ab,2,11,hl,ll,FALSE,12311.99,26,male
12,ab,2,12,lh,lh,TRUE,12329.219,26,male
12,ab,2,13,hh,hh,TRUE,1351.915,26,male
12,ab,2,14,hh,hh,TRUE,1455.654,26,male
12,ab,2,15,lh,hh,FALSE,3202.861,26,male
12,ab,2,16,lh,lh,TRUE,4608.376,26,male
12,ab,2,17,hl,hl,TRUE,4133.934,26,male
12,ab,2,18,hh,hh,TRUE,1037.572,26,male
12,ab,2,19,lh,ll,FALSE,3585.9489999999996,26,male
12,ab,2,20,ll,ll,TRUE,5119.728,26,male
12,ab,2,21,hh,lh,FALSE,7504.355,26,male
12,ab,2,22,lh,ll,FALSE,4305.709,26,male
12,ab,2,23,lh,ll,FALSE,6994.816,26,male
12,ab,2,24,hl,lh,FALSE,10839.916,26,male
12,ab,2,25,lh,hl,FALSE,5796.465,26,male
12,ab,2,26,lh,ll,FALSE,4249.782,26,male
12,ab,2,27,hh,hl,FALSE,4492.85,26,male
12,ab,2,28,hl,lh,FALSE,3703.1499999999996,26,male
12,ab,2,29,ll,lh,FALSE,3375.8500000000004,26,male
12,ab,2,30,ll,ll,TRUE,6374.498,26,male
12,ab,2,31,ll,hh,FALSE,5317.556,26,male
12,ab,2,32,lh,hl,FALSE,7741.709999999999,26,male
12,ab,2,33,hh,hh,TRUE,5781.855,26,male
12,ab,2,34,lh,ll,FALSE,4955.918,26,male
12,ab,2,35,,,FALSE,15016.69,26,male
12,ab,2,36,lh,hl,FALSE,7506.646000000001,26,male
12,ab,2,37,ll,lh,FALSE,5219.771,26,male
12,ab,2,38,lh,ll,FALSE,3487.6710000000003,26,male
12,ab,2,39,hh,hh,TRUE,3170.388,26,male
12,ab,2,40,lh,ll,FALSE,5697.452,26,male
12,ab,2,41,hh,hh,TRUE,2778.436,26,male
12,ab,2,42,lh,hl,FALSE,2920.309,26,male
12,ab,2,43,hl,ll,FALSE,10128.87,26,male
12,ab,2,44,hl,lh,FALSE,6408.609,26,male
12,ab,2,45,lh,hl,FALSE,7702.5560000000005,26,male
12,ab,2,46,hl,hh,FALSE,3935.4440000000004,26,male
12,ab,2,47,hl,lh,FALSE,9952.054,26,male
12,ab,2,48,lh,hh,FALSE,7534.616,26,male
12,ab,2,49,ll,hh,FALSE,7358.540999999999,26,male
12,ab,2,50,ll,lh,FALSE,4230.566,26,male
12,ab,2,51,ll,hh,FALSE,6586.152,26,male
12,ab,2,52,hl,hh,FALSE,4304.363,26,male
12,ab,2,53,hl,lh,FALSE,6065.919,26,male
12,ab,2,54,hh,hh,TRUE,3451.6580000000004,26,male
12,ab,2,55,,,FALSE,15016.699,26,male
12,ab,2,56,hl,hh,FALSE,4927.277,26,male
12,ab,2,57,hh,hh,TRUE,1429.955,26,male
12,ab,2,58,hh,hh,TRUE,1146.777,26,male
12,ab,2,59,hh,hh,TRUE,2794.314,26,male
12,ab,2,60,hl,hl,TRUE,5462.845,26,male
12,ab,2,61,ll,hh,FALSE,3865.8900000000003,26,male
12,ab,2,62,lh,lh,TRUE,6188.661,26,male
12,ab,2,63,ll,hh,FALSE,7186.446,26,male
12,ab,2,64,hh,hh,TRUE,4608.367,26,male
12,ab,2,65,lh,ll,FALSE,12197.939,26,male
12,ab,2,66,hl,ll,FALSE,3163.184,26,male
12,ab,2,67,lh,ll,FALSE,6217.663,26,male
12,ab,2,68,hh,hh,TRUE,1294.203,26,male
12,ab,2,69,hl,ll,FALSE,4902.342,26,male
12,ab,2,70,ll,hh,FALSE,4288.633,26,male
12,ab,2,71,ll,ll,TRUE,3571.2129999999997,26,male
12,ab,2,72,lh,hh,FALSE,2225.758,26,male
12,ab,2,73,hh,hh,TRUE,2374.334,26,male
12,ab,2,74,hh,hh,TRUE,997.289,26,male
12,ab,2,75,lh,hh,FALSE,6362.561,26,male
12,ab,2,76,hh,hh,TRUE,1848.2730000000001,26,male
12,ab,2,77,hh,hl,FALSE,3212.008,26,male
12,ab,2,78,hh,hh,TRUE,952.3050000000001,26,male
12,ab,2,79,lh,hh,FALSE,2079.971,26,male
12,ab,2,80,hl,hh,FALSE,5082.014,26,male
12,ab,2,81,hl,hh,FALSE,6123.758,26,male
12,ab,2,82,lh,hl,FALSE,5524.467,26,male
12,ab,2,83,ll,lh,FALSE,5413.126,26,male
12,ab,2,84,hh,hl,FALSE,4585.649,26,male
12,ab,2,85,hl,lh,FALSE,4415.63,26,male
12,ab,2,86,hh,hh,TRUE,1100.4360000000001,26,male
12,ab,2,87,hh,hh,TRUE,1069.746,26,male
12,ab,2,88,hh,hh,TRUE,5264.125,26,male
12,ab,2,89,lh,lh,TRUE,12651.07,26,male
12,ab,2,90,lh,hl,FALSE,6862.631,26,male
12,ab,2,91,ll,ll,TRUE,4392.863,26,male
12,ab,2,92,ll,lh,FALSE,7607.412,26,male
12,ab,2,93,hh,hh,TRUE,1140.7510000000002,26,male
12,ab,2,94,hl,lh,FALSE,4837.658,26,male
12,ab,2,95,hh,hh,TRUE,4512.715,26,male
12,ab,2,96,ll,ll,TRUE,4137.125,26,male
12,ab,2,97,hh,hh,TRUE,3297.068,26,male
12,ab,2,98,hh,hl,FALSE,7257.933999999999,26,male
12,ab,2,99,hl,hl,TRUE,9894.023,26,male
12,ab,2,100,hl,hl,TRUE,13637.506,26,male
12,ab,2,101,ll,ll,TRUE,2499.14,26,male
12,ab,2,102,hh,hl,FALSE,3980.1899999999996,26,male
12,ab,2,103,hh,hh,TRUE,4010.633,26,male
12,ab,2,104,hl,hh,FALSE,2422.854,26,male
