pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
5,bc,1,1,ll,hl,FALSE,4846.675,19,female
5,bc,1,2,ll,lh,FALSE,3012.593,19,female
5,bc,1,3,hh,hh,TRUE,2291.905,19,female
5,bc,1,4,hh,lh,FALSE,5583.936,19,female
5,bc,1,5,hh,hh,TRUE,1975.0720000000001,19,female
5,bc,1,6,hl,hh,FALSE,5103.738,19,female
5,bc,1,7,lh,lh,TRUE,2555.011,19,female
5,bc,1,8,hh,lh,FALSE,1420.433,19,female
5,bc,1,9,ll,ll,TRUE,2411.212,19,female
5,bc,1,10,ll,ll,TRUE,5762.962,19,female
5,bc,1,11,ll,ll,TRUE,2115.965,19,female
5,bc,1,12,lh,lh,TRUE,4534.21,19,female
5,bc,1,13,ll,ll,TRUE,1416.6039999999998,19,female
5,bc,1,14,hh,hl,FALSE,3047.112,19,female
5,bc,1,15,ll,ll,TRUE,1381.4409999999998,19,female
5,bc,1,16,hh,hh,TRUE,2198.111,19,female
5,bc,1,17,lh,ll,FALSE,3013.71,19,female
5,bc,1,18,hl,ll,FALSE,1509.35,19,female
5,bc,1,19,lh,lh,TRUE,976.6089999999999,19,female
5,bc,1,20,hh,lh,FALSE,4097.086,19,female
5,bc,1,21,hh,hh,TRUE,1861.567,19,female
5,bc,1,22,hl,ll,FALSE,3041.767,19,female
5,bc,1,23,hl,lh,FALSE,2047.761,19,female
5,bc,1,24,lh,ll,FALSE,2613.079,19,female
5,bc,1,25,hh,lh,FALSE,2276.688,19,female
5,bc,1,26,hh,lh,FALSE,3552.8459999999995,19,female
5,bc,1,27,lh,lh,TRUE,3129.965,19,female
5,bc,1,28,hl,lh,FALSE,1780.357,19,female
5,bc,1,29,hh,lh,FALSE,4741.6,19,female
5,bc,1,30,hh,lh,FALSE,3807.3639999999996,19,female
5,bc,1,31,lh,ll,FALSE,3614.84,19,female
5,bc,1,32,hh,ll,FALSE,3925.8810000000003,19,female
5,bc,1,33,lh,lh,TRUE,3280.7560000000003,19,female
5,bc,1,34,lh,lh,TRUE,2837.413,19,female
5,bc,1,35,ll,ll,TRUE,3338.884,19,female
5,bc,1,36,lh,lh,TRUE,4205.91,19,female
5,bc,1,37,ll,ll,TRUE,1532.661,19,female
5,bc,1,38,hh,lh,FALSE,3429.6040000000003,19,female
5,bc,1,39,hh,lh,FALSE,1109.3899999999999,19,female
5,bc,1,40,ll,ll,TRUE,4304.907,19,female
5,bc,1,41,hl,ll,FALSE,940.143,19,female
5,bc,1,42,hh,hh,TRUE,1357.9360000000001,19,female
5,bc,1,43,hh,hh,TRUE,1230.9859999999999,19,female
5,bc,1,44,hl,hl,TRUE,2582.316,19,female
5,bc,1,45,ll,ll,TRUE,2117.606,19,female
