pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
39,ab,1,1,hl,ll,FALSE,6831.084,19,male
39,ab,1,2,hh,hl,FALSE,7395.754000000001,19,male
39,ab,1,3,lh,hh,FALSE,3847.635,19,male
39,ab,1,4,lh,lh,TRUE,10471.558,19,male
39,ab,1,5,lh,lh,TRUE,9072.949,19,male
39,ab,1,6,hh,hh,TRUE,6215.341,19,male
39,ab,1,7,hh,hh,TRUE,1707.464,19,male
39,ab,1,8,lh,ll,FALSE,9590.161,19,male
39,ab,1,9,hl,hh,FALSE,3780.642,19,male
39,ab,1,10,ll,hl,FALSE,6544.604,19,male
39,ab,1,11,ll,ll,TRUE,5902.608,19,male
39,ab,1,12,hl,lh,FALSE,4210.426,19,male
39,ab,1,13,hl,hh,FALSE,6395.355,19,male
39,ab,1,14,hl,hh,FALSE,7504.009,19,male
39,ab,1,15,lh,lh,TRUE,10062.407,19,male
39,ab,1,16,hh,lh,FALSE,7403.0740000000005,19,male
39,ab,1,17,,,FALSE,14680.527,19,male
39,ab,1,18,lh,ll,FALSE,8058.691999999999,19,male
39,ab,1,19,ll,ll,TRUE,4820.212,19,male
39,ab,1,20,hh,hh,TRUE,1811.799,19,male
39,ab,1,21,hh,hh,TRUE,1353.2559999999999,19,male
39,ab,1,22,lh,lh,TRUE,8224.938,19,male
39,ab,1,23,lh,hh,FALSE,4090.4849999999997,19,male
39,ab,1,24,ll,lh,FALSE,8176.682000000001,19,male
39,ab,1,25,lh,ll,FALSE,4291.804,19,male
39,ab,1,26,hl,ll,FALSE,8344.639,19,male
39,ab,1,27,hh,hh,TRUE,1458.888,19,male
39,ab,1,28,hh,hh,TRUE,1743.266,19,male
39,ab,1,29,lh,lh,TRUE,5320.994,19,male
39,ab,1,30,hh,hh,TRUE,1731.4899999999998,19,male
39,ab,1,31,lh,ll,FALSE,2370.829,19,male
39,ab,1,32,lh,lh,TRUE,9675.466,19,male
39,ab,1,33,lh,ll,FALSE,5454.978,19,male
39,ab,1,34,ll,ll,TRUE,9355.852,19,male
39,ab,1,35,hh,hh,TRUE,1933.145,19,male
39,ab,1,36,ll,hl,FALSE,6444.947,19,male
39,ab,1,37,hl,hh,FALSE,6006.121,19,male
39,ab,1,38,hl,ll,FALSE,8277.562,19,male
39,ab,1,39,hl,ll,FALSE,4868.299,19,male
39,ab,1,40,hl,lh,FALSE,10561.146,19,male
39,ab,1,41,ll,ll,TRUE,6591.939,19,male
39,ab,1,42,lh,lh,TRUE,9971.953,19,male
39,ab,1,43,hh,lh,FALSE,5836.457,19,male
39,ab,1,44,hh,hh,TRUE,5041.49,19,male
39,ab,1,45,hh,hh,TRUE,2367.695,19,male
39,ab,1,46,lh,hh,FALSE,3830.215,19,male
39,ab,1,47,hh,hh,TRUE,2324.658,19,male
39,ab,1,48,ll,ll,TRUE,5829.039,19,male
39,ab,1,49,hl,lh,FALSE,12650.823,19,male
39,ab,1,50,hh,lh,FALSE,7041.462,19,male
39,ab,1,51,lh,ll,FALSE,4563.617,19,male
39,ab,1,52,hl,hl,TRUE,6293.086,19,male
39,ab,1,53,hh,ll,FALSE,9863.611,19,male
39,ab,1,54,ll,ll,TRUE,5322.093,19,male
39,ab,1,55,hh,hh,TRUE,2924.322,19,male
39,ab,1,56,lh,ll,FALSE,5411.191,19,male
39,ab,1,57,lh,ll,FALSE,3296.817,19,male
39,ab,1,58,hh,hh,TRUE,2394.152,19,male
39,ab,1,59,hl,ll,FALSE,4398.825,19,male
39,ab,1,60,lh,ll,FALSE,2175.965,19,male
39,ab,1,61,ll,ll,TRUE,9541.731,19,male
39,ab,1,62,ll,ll,TRUE,3591.544,19,male
39,ab,1,63,ll,hh,FALSE,10219.189,19,male
39,ab,1,64,lh,hh,FALSE,2509.95,19,male
39,ab,1,65,hh,hl,FALSE,7623.593999999999,19,male
39,ab,1,66,hl,hh,FALSE,1969.598,19,male
39,ab,1,67,lh,lh,TRUE,8375.824,19,male
39,ab,1,68,ll,ll,TRUE,7201.867,19,male
39,ab,1,69,hh,hh,TRUE,2102.565,19,male
39,ab,1,70,lh,hl,FALSE,10223.59,19,male
39,ab,1,71,hh,hh,TRUE,2667.945,19,male
39,ab,1,72,lh,hh,FALSE,7597.585999999999,19,male
39,ab,1,73,hl,hh,FALSE,5264.781,19,male
39,ab,1,74,ll,ll,TRUE,4612.968,19,male
39,ab,1,75,hl,ll,FALSE,7716.521000000001,19,male
39,ab,1,76,hl,hl,TRUE,11768.633,19,male
39,ab,1,77,lh,hh,FALSE,11751.747,19,male
39,ab,1,78,hl,hl,TRUE,4372.759,19,male
39,ab,1,79,lh,ll,FALSE,5542.821,19,male
39,ab,1,80,hl,hh,FALSE,2110.504,19,male
39,ab,1,81,ll,hl,FALSE,3048.813,19,male
39,ab,1,82,lh,hh,FALSE,1434.513,19,male
39,ab,1,83,ll,lh,FALSE,7576.011,19,male
39,ab,1,84,ll,lh,FALSE,4644.314,19,male
39,ab,1,85,lh,hh,FALSE,5803.375,19,male
39,ab,1,86,hl,ll,FALSE,4113.283,19,male
39,ab,1,87,lh,hh,FALSE,12733.216,19,male
39,ab,1,88,hl,hh,FALSE,3138.2700000000004,19,male
39,ab,1,89,lh,ll,FALSE,9951.958,19,male
39,ab,1,90,ll,hh,FALSE,4568.636,19,male
39,ab,1,91,lh,ll,FALSE,10947.027,19,male
39,ab,1,92,ll,hl,FALSE,9768.21,19,male
