pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
57,ac,1,1,lh,hl,FALSE,8516.037,21,male
57,ac,1,2,ll,hl,FALSE,5722.692,21,male
57,ac,1,3,lh,lh,TRUE,5781.287,21,male
57,ac,1,4,lh,ll,FALSE,1840.6039999999998,21,male
57,ac,1,5,hh,lh,FALSE,6859.63,21,male
57,ac,1,6,lh,hh,FALSE,5272.928,21,male
57,ac,1,7,hl,hl,TRUE,7095.626,21,male
57,ac,1,8,ll,ll,TRUE,7579.4439999999995,21,male
57,ac,1,9,hl,hl,TRUE,5835.431,21,male
57,ac,1,10,ll,ll,TRUE,10435.444,21,male
57,ac,1,11,hh,hh,TRUE,8526.909,21,male
57,ac,1,12,hl,ll,FALSE,6391.85,21,male
57,ac,1,13,lh,hh,FALSE,2584.248,21,male
57,ac,1,14,lh,ll,FALSE,11909.341,21,male
57,ac,1,15,hh,ll,FALSE,1956.355,21,male
57,ac,1,16,lh,hh,FALSE,2794.717,21,male
57,ac,1,17,lh,lh,TRUE,11807.125,21,male
57,ac,1,18,ll,ll,TRUE,9762.329,21,male
57,ac,1,19,lh,ll,FALSE,9977.001,21,male
57,ac,1,20,ll,hl,FALSE,8917.292,21,male
57,ac,1,21,hh,ll,FALSE,3583.317,21,male
57,ac,1,22,lh,lh,TRUE,11778.648,21,male
57,ac,1,23,lh,hl,FALSE,4965.425,21,male
57,ac,1,24,ll,hh,FALSE,3218.0069999999996,21,male
57,ac,1,25,hl,hl,TRUE,6372.246,21,male
57,ac,1,26,lh,lh,TRUE,11829.727,21,male
57,ac,1,27,ll,lh,FALSE,5063.469,21,male
57,ac,1,28,,,FALSE,15016.015,21,male
57,ac,1,29,lh,hh,FALSE,4638.628,21,male
57,ac,1,30,hh,ll,FALSE,1910.995,21,male
57,ac,1,31,ll,hh,FALSE,5007.634,21,male
57,ac,1,32,lh,ll,FALSE,1752.9540000000002,21,male
57,ac,1,33,lh,hh,FALSE,2055.298,21,male
57,ac,1,34,hl,lh,FALSE,6009.788,21,male
57,ac,1,35,lh,lh,TRUE,10842.007,21,male
57,ac,1,36,,,FALSE,15016.038,21,male
57,ac,1,37,lh,ll,FALSE,6404.133,21,male
57,ac,1,38,lh,ll,FALSE,5204.076,21,male
57,ac,1,39,ll,hh,FALSE,12741.806,21,male
57,ac,1,40,ll,hh,FALSE,12418.845,21,male
57,ac,1,41,hl,lh,FALSE,12460.683,21,male
57,ac,1,42,lh,hl,FALSE,2805.242,21,male
57,ac,1,43,lh,ll,FALSE,4616.84,21,male
57,ac,1,44,lh,ll,FALSE,7746.572,21,male
57,ac,1,45,lh,lh,TRUE,10251.843,21,male
57,ac,1,46,hl,hl,TRUE,12702.475,21,male
57,ac,1,47,ll,ll,TRUE,6492.708,21,male
57,ac,1,48,ll,hh,FALSE,6681.614,21,male
57,ac,1,49,lh,hl,FALSE,10478.383,21,male
57,ac,1,50,,,FALSE,15015.996,21,male
57,ac,1,51,lh,ll,FALSE,3383.4809999999998,21,male
57,ac,1,52,ll,hh,FALSE,1651.7399999999998,21,male
57,ac,1,53,lh,hh,FALSE,1333.15,21,male
57,ac,1,54,hh,ll,FALSE,2261.649,21,male
57,ac,1,55,hl,lh,FALSE,11376.279,21,male
57,ac,1,56,hh,lh,FALSE,10773.053,21,male
57,ac,1,57,lh,hh,FALSE,3665.804,21,male
57,ac,1,58,lh,ll,FALSE,5282.719,21,male
57,ac,1,59,hh,ll,FALSE,7089.007,21,male
57,ac,1,60,lh,lh,TRUE,10757.508,21,male
57,ac,1,61,lh,lh,TRUE,8610.95,21,male
57,ac,1,62,hh,lh,FALSE,7353.17,21,male
57,ac,1,63,hl,lh,FALSE,4353.968,21,male
57,ac,1,64,hh,ll,FALSE,5573.568,21,male
57,ac,1,65,hl,hl,TRUE,10328.021,21,male
57,ac,1,66,lh,hh,FALSE,4039.335,21,male
57,ac,1,67,hl,hh,FALSE,3720.411,21,male
57,ac,1,68,hl,hl,TRUE,6933.845,21,male
57,ac,1,69,ll,hl,FALSE,11361,21,male
