pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
30,ac,1,1,lh,ll,FALSE,2987.505,18,female
30,ac,1,2,ll,ll,TRUE,2209.794,18,female
30,ac,1,3,ll,ll,TRUE,2625.404,18,female
30,ac,1,4,lh,lh,TRUE,5864.796,18,female
30,ac,1,5,hh,ll,FALSE,3103.1530000000002,18,female
30,ac,1,6,hh,hl,FALSE,4611.367,18,female
30,ac,1,7,lh,hh,FALSE,3987.4669999999996,18,female
30,ac,1,8,lh,ll,FALSE,4059.4260000000004,18,female
30,ac,1,9,ll,ll,TRUE,2641.7,18,female
30,ac,1,10,ll,ll,TRUE,1303.759,18,female
30,ac,1,11,hh,hl,FALSE,2500.052,18,female
30,ac,1,12,hl,hh,FALSE,3215.825,18,female
30,ac,1,13,hh,hh,TRUE,1761.201,18,female
30,ac,1,14,lh,ll,FALSE,3650.5559999999996,18,female
30,ac,1,15,hl,hl,TRUE,3264.692,18,female
30,ac,1,16,ll,ll,TRUE,2542.909,18,female
30,ac,1,17,hl,hl,TRUE,4633.848,18,female
30,ac,1,18,hl,hl,TRUE,1961.4720000000002,18,female
30,ac,1,19,hh,hh,TRUE,1962.632,18,female
30,ac,1,20,hh,hl,FALSE,2564.724,18,female
30,ac,1,21,hl,hh,FALSE,3615.258,18,female
30,ac,1,22,hh,ll,FALSE,4999.258,18,female
30,ac,1,23,hh,ll,FALSE,1280.0100000000002,18,female
30,ac,1,24,hh,ll,FALSE,2684.882,18,female
30,ac,1,25,hl,hl,TRUE,3778.728,18,female
30,ac,1,26,ll,lh,FALSE,3068.131,18,female
30,ac,1,27,hl,ll,FALSE,2465.965,18,female
30,ac,1,28,hh,hh,TRUE,3080.133,18,female
30,ac,1,29,hh,hl,FALSE,1900.6060000000002,18,female
30,ac,1,30,ll,ll,TRUE,2545.931,18,female
30,ac,1,31,ll,ll,TRUE,6603.836,18,female
30,ac,1,32,hl,hl,TRUE,2292.08,18,female
30,ac,1,33,hl,hh,FALSE,2833.148,18,female
30,ac,1,34,hl,hh,FALSE,1248.5079999999998,18,female
30,ac,1,35,lh,lh,TRUE,5623.072,18,female
30,ac,1,36,hh,lh,FALSE,3622.3230000000003,18,female
30,ac,1,37,hl,ll,FALSE,2797.344,18,female
30,ac,1,38,ll,ll,TRUE,1534.5500000000002,18,female
30,ac,1,39,hh,hh,TRUE,3233.3289999999997,18,female
30,ac,1,40,ll,ll,TRUE,2265.113,18,female
30,ac,1,41,hl,lh,FALSE,2655.878,18,female
