pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
48,bc,1,1,hl,lh,FALSE,4434.301,18,male
48,bc,1,2,ll,ll,TRUE,1654.2849999999999,18,male
48,bc,1,3,hl,hh,FALSE,2853.902,18,male
48,bc,1,4,hh,hh,TRUE,2077.025,18,male
48,bc,1,5,ll,ll,TRUE,2459.648,18,male
48,bc,1,6,hh,hl,FALSE,4594.036,18,male
48,bc,1,7,lh,lh,TRUE,6047.121,18,male
48,bc,1,8,hl,hh,FALSE,4263.414,18,male
48,bc,1,9,ll,hl,FALSE,3658.758,18,male
48,bc,1,10,lh,lh,TRUE,3615.1270000000004,18,male
48,bc,1,11,hl,hl,TRUE,6045.553,18,male
48,bc,1,12,hl,hh,FALSE,6687.31,18,male
48,bc,1,13,hh,hh,TRUE,1788.54,18,male
48,bc,1,14,ll,hl,FALSE,4630.346,18,male
48,bc,1,15,lh,hh,FALSE,4634.448,18,male
48,bc,1,16,hl,hl,TRUE,1973.603,18,male
48,bc,1,17,hl,lh,FALSE,4081.682,18,male
48,bc,1,18,ll,hl,FALSE,5371.752,18,male
48,bc,1,19,ll,hl,FALSE,5416.467,18,male
48,bc,1,20,hh,hh,TRUE,1939.567,18,male
48,bc,1,21,hl,lh,FALSE,3879.4700000000003,18,male
48,bc,1,22,hl,ll,FALSE,5898.243,18,male
48,bc,1,23,hh,hl,FALSE,4449.259,18,male
48,bc,1,24,ll,ll,TRUE,4828.462,18,male
48,bc,1,25,ll,hh,FALSE,2983.965,18,male
48,bc,1,26,hl,hh,FALSE,5128.9,18,male
48,bc,1,27,hh,hh,TRUE,4696.365,18,male
48,bc,1,28,hh,hh,TRUE,1616.2220000000002,18,male
48,bc,1,29,ll,ll,TRUE,3947.6850000000004,18,male
48,bc,1,30,hl,ll,FALSE,3739.5780000000004,18,male
48,bc,1,31,hh,ll,FALSE,6860.617,18,male
48,bc,1,32,hh,hh,TRUE,2531.07,18,male
48,bc,1,33,lh,ll,FALSE,4407.24,18,male
48,bc,1,34,hh,lh,FALSE,4228.302,18,male
48,bc,1,35,ll,ll,TRUE,4000.898,18,male
48,bc,1,36,hh,hh,TRUE,2119.169,18,male
48,bc,1,37,ll,hh,FALSE,1989.1950000000002,18,male
48,bc,1,38,ll,ll,TRUE,2286.506,18,male
48,bc,1,39,lh,hh,FALSE,2060.828,18,male
48,bc,1,40,lh,hh,FALSE,4476.24,18,male
48,bc,1,41,ll,ll,TRUE,3215.0029999999997,18,male
48,bc,1,42,hl,hh,FALSE,5125.275,18,male
48,bc,1,43,lh,lh,TRUE,3180.5280000000002,18,male
48,bc,1,44,hl,hl,TRUE,5125.329,18,male
48,bc,1,45,hl,ll,FALSE,5180.447,18,male
48,bc,1,46,hl,hl,TRUE,2769.542,18,male
48,bc,1,47,ll,ll,TRUE,3322.4309999999996,18,male
48,bc,1,48,hl,hl,TRUE,4150.354,18,male
48,bc,1,49,ll,ll,TRUE,5734.206,18,male
48,bc,1,50,hh,hh,TRUE,3539.566,18,male
48,bc,1,51,hl,ll,FALSE,2933.087,18,male
48,bc,1,52,lh,lh,TRUE,5207.537,18,male
48,bc,1,53,hl,hh,FALSE,2451.833,18,male
48,bc,1,54,ll,ll,TRUE,1914.685,18,male
48,bc,1,55,ll,ll,TRUE,3328.6980000000003,18,male
48,bc,1,56,hl,ll,FALSE,2298.868,18,male
48,bc,1,57,hh,hh,TRUE,1696.5410000000002,18,male
48,bc,1,58,lh,lh,TRUE,3599.562,18,male
48,bc,1,59,lh,lh,TRUE,3734.7439999999997,18,male
48,bc,1,60,hl,hh,FALSE,2392.131,18,male
48,bc,1,61,lh,ll,FALSE,5752.518,18,male
48,bc,1,62,ll,hh,FALSE,3237.798,18,male
48,bc,1,63,lh,hl,FALSE,6316.298,18,male
48,bc,1,64,ll,ll,TRUE,3553.205,18,male
48,bc,1,65,lh,lh,TRUE,2962.013,18,male
48,bc,1,66,hh,lh,FALSE,2156.7,18,male
48,bc,1,67,ll,ll,TRUE,8095.025,18,male
48,bc,1,68,hh,lh,FALSE,4617.993,18,male
48,bc,1,69,hl,lh,FALSE,4246.175,18,male
48,bc,1,70,ll,hl,FALSE,5482.223,18,male
48,bc,1,71,hl,hl,TRUE,4586.964,18,male
48,bc,1,72,lh,lh,TRUE,2648.024,18,male
48,bc,1,73,lh,hh,FALSE,2271.011,18,male
48,bc,1,74,ll,ll,TRUE,2790.105,18,male
48,bc,1,75,ll,ll,TRUE,1607.058,18,male
48,bc,1,76,hh,ll,FALSE,4585.2,18,male
48,bc,1,77,ll,ll,TRUE,1367.77,18,male
48,bc,1,78,ll,ll,TRUE,1492.185,18,male
48,bc,1,79,hl,lh,FALSE,5410.831,18,male
48,bc,1,80,hl,hl,TRUE,3764.384,18,male
48,bc,1,81,hl,lh,FALSE,3989.6139999999996,18,male
48,bc,1,82,hh,hh,TRUE,1773.6640000000002,18,male
48,bc,1,83,hh,hh,TRUE,871.502,18,male
48,bc,1,84,ll,hl,FALSE,3480.3990000000003,18,male
48,bc,1,85,ll,ll,TRUE,2293.115,18,male
48,bc,1,86,lh,hh,FALSE,1602.4119999999998,18,male
48,bc,1,87,hh,hh,TRUE,1853.5169999999998,18,male
48,bc,1,88,hl,ll,FALSE,2220.671,18,male
48,bc,1,89,ll,ll,TRUE,1582.864,18,male
48,bc,1,90,lh,ll,FALSE,2584.967,18,male
48,bc,1,91,hh,lh,FALSE,4044.9669999999996,18,male
48,bc,1,92,hh,hh,TRUE,2078.822,18,male
48,bc,1,93,lh,ll,FALSE,6734.199,18,male
48,bc,1,94,lh,hh,FALSE,2745.398,18,male
48,bc,1,95,hh,hh,TRUE,2884.843,18,male
48,bc,1,96,hh,hh,TRUE,1192.226,18,male
48,bc,1,97,lh,ll,FALSE,3052.629,18,male
48,bc,1,98,hh,hh,TRUE,5674.213,18,male
48,bc,1,99,ll,ll,TRUE,1010.867,18,male
48,bc,1,100,ll,ll,TRUE,1541.9609999999998,18,male
48,bc,1,101,hl,hl,TRUE,3387.455,18,male
48,bc,1,102,ll,ll,TRUE,2098.83,18,male
48,bc,1,103,ll,hl,FALSE,5050.455,18,male
48,bc,1,104,hh,hh,TRUE,2803.614,18,male
48,bc,1,105,lh,lh,TRUE,4371.097,18,male
48,bc,1,106,hh,hh,TRUE,1635.277,18,male
48,bc,1,107,lh,lh,TRUE,4171.643,18,male
48,bc,1,108,hl,hl,TRUE,4467.655,18,male
48,bc,1,109,ll,ll,TRUE,2655.007,18,male
48,bc,1,110,ll,ll,TRUE,3084.967,18,male
48,bc,1,111,lh,lh,TRUE,3961.9350000000004,18,male
48,bc,1,112,lh,hh,FALSE,2088.769,18,male
48,bc,1,113,hl,hl,TRUE,4998.349,18,male
48,bc,1,114,lh,hh,FALSE,1363.9499999999998,18,male
48,bc,1,115,hl,hl,TRUE,3423.6629999999996,18,male
48,bc,1,116,hl,hl,TRUE,6150.709,18,male
48,bc,1,117,ll,ll,TRUE,2106.638,18,male
48,bc,1,118,lh,ll,FALSE,3895.937,18,male
48,bc,1,119,hh,lh,FALSE,8019.876,18,male
48,bc,1,120,lh,hl,FALSE,5071.891,18,male
48,bc,2,1,hh,hh,TRUE,5958.407,18,male
48,bc,2,2,lh,ll,FALSE,9104.997,18,male
48,bc,2,3,hh,hh,TRUE,2128.803,18,male
48,bc,2,4,hh,hh,TRUE,1245.4430000000002,18,male
48,bc,2,5,lh,ll,FALSE,2911.2,18,male
48,bc,2,6,hh,hh,TRUE,1956.5529999999999,18,male
48,bc,2,7,ll,ll,TRUE,1023.7239999999999,18,male
48,bc,2,8,ll,lh,FALSE,4385.032,18,male
48,bc,2,9,ll,hl,FALSE,5089.069,18,male
48,bc,2,10,hh,hh,TRUE,1432.074,18,male
48,bc,2,11,ll,ll,TRUE,2890.569,18,male
48,bc,2,12,ll,ll,TRUE,2294.488,18,male
48,bc,2,13,hh,hh,TRUE,4163.906,18,male
48,bc,2,14,hl,hh,FALSE,1275.6350000000002,18,male
48,bc,2,15,hh,hh,TRUE,3563.281,18,male
48,bc,2,16,lh,hh,FALSE,1572.402,18,male
48,bc,2,17,hl,lh,FALSE,4600.008,18,male
48,bc,2,18,hl,lh,FALSE,3581.773,18,male
48,bc,2,19,lh,hl,FALSE,5061.822,18,male
48,bc,2,20,hh,hh,TRUE,1965.8629999999998,18,male
48,bc,2,21,ll,ll,TRUE,4386.926,18,male
48,bc,2,22,hl,hh,FALSE,4888.94,18,male
48,bc,2,23,hl,hh,FALSE,2153.729,18,male
48,bc,2,24,hh,ll,FALSE,2316.867,18,male
48,bc,2,25,lh,hh,FALSE,3529.785,18,male
48,bc,2,26,lh,hh,FALSE,4930.714,18,male
48,bc,2,27,hl,hl,TRUE,5900.055,18,male
48,bc,2,28,hh,hh,TRUE,1096.158,18,male
48,bc,2,29,lh,ll,FALSE,3816.3999999999996,18,male
48,bc,2,30,lh,hh,FALSE,3263.432,18,male
48,bc,2,31,hl,hh,FALSE,3379.2520000000004,18,male
