pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
59,bc,1,1,hl,ll,FALSE,3900.5,19,female
59,bc,1,2,ll,lh,FALSE,7283.1,19,female
59,bc,1,3,lh,lh,TRUE,3156.3999999999996,19,female
59,bc,1,4,hh,hh,TRUE,3686.6000000000004,19,female
59,bc,1,5,hh,hh,TRUE,1321.1999999999998,19,female
59,bc,1,6,hh,hh,TRUE,3327.2,19,female
59,bc,1,7,lh,hh,FALSE,1138.8000000000002,19,female
59,bc,1,8,hh,lh,FALSE,8119.1,19,female
59,bc,1,9,hl,hl,TRUE,9303,19,female
59,bc,1,10,hl,ll,FALSE,7006.242,19,female
59,bc,1,11,lh,lh,TRUE,9043.8,19,female
59,bc,1,12,ll,ll,TRUE,2459.9,19,female
59,bc,1,13,hl,hl,TRUE,5393.7,19,female
59,bc,1,14,hl,ll,FALSE,4289.9,19,female
59,bc,1,15,ll,ll,TRUE,1533.4,19,female
59,bc,1,16,ll,ll,TRUE,1553,19,female
59,bc,1,17,hh,hh,TRUE,1484.6999999999998,19,female
59,bc,1,18,ll,ll,TRUE,1242.6999999999998,19,female
59,bc,1,19,,,FALSE,15013.1,19,female
59,bc,1,20,hh,hh,TRUE,3812.6000000000004,19,female
59,bc,1,21,hh,lh,FALSE,6411.7,19,female
59,bc,1,22,ll,ll,TRUE,4274.5,19,female
59,bc,1,23,hh,hh,TRUE,1036.7,19,female
59,bc,1,24,hl,lh,FALSE,5454.8,19,female
59,bc,1,25,ll,ll,TRUE,1105.1,19,female
59,bc,1,26,lh,lh,TRUE,4976.4,19,female
59,bc,1,27,hh,hh,TRUE,1392.5,19,female
59,bc,1,28,lh,hh,FALSE,6744.3,19,female
59,bc,1,29,hh,hh,TRUE,767.3,19,female
59,bc,1,30,hh,hh,TRUE,1090.1,19,female
59,bc,1,31,lh,lh,TRUE,5041.4,19,female
59,bc,1,32,lh,hh,FALSE,3182.2,19,female
59,bc,1,33,hl,hh,FALSE,2200.9,19,female
59,bc,1,34,hl,hh,FALSE,787.5,19,female
59,bc,1,35,hh,hh,TRUE,996,19,female
59,bc,1,36,hl,ll,FALSE,4231.1,19,female
59,bc,1,37,lh,hh,FALSE,1429.4,19,female
59,bc,1,38,ll,ll,TRUE,3957.2,19,female
59,bc,1,39,hl,hl,TRUE,10151.1,19,female
59,bc,1,40,hl,hh,FALSE,9780,19,female
59,bc,1,41,hh,hh,TRUE,1979.8000000000002,19,female
59,bc,1,42,hh,hh,TRUE,6340.4,19,female
59,bc,1,43,hl,lh,FALSE,4292.2,19,female
59,bc,1,44,hl,ll,FALSE,2192,19,female
59,bc,1,45,hh,hh,TRUE,2121.9,19,female
59,bc,1,46,lh,lh,TRUE,5221.6,19,female
59,bc,1,47,lh,hh,FALSE,2131,19,female
59,bc,1,48,ll,ll,TRUE,1679.3000000000002,19,female
59,bc,1,49,hh,hh,TRUE,1230,19,female
59,bc,1,50,lh,hh,FALSE,966.5999999999999,19,female
59,bc,1,51,ll,ll,TRUE,1128.9,19,female
59,bc,1,52,hh,hh,TRUE,1238.8000000000002,19,female
59,bc,1,53,lh,hl,FALSE,4535.5,19,female
59,bc,1,54,lh,hh,FALSE,2397.5,19,female
59,bc,1,55,lh,lh,TRUE,4386.4,19,female
59,bc,1,56,hl,ll,FALSE,6161.9,19,female
59,bc,1,57,hl,lh,FALSE,9537.6,19,female
59,bc,1,58,lh,hh,FALSE,10008.3,19,female
59,bc,1,59,lh,lh,TRUE,4465.8,19,female
59,bc,1,60,ll,ll,TRUE,3623.2,19,female
59,bc,1,61,ll,ll,TRUE,1364.8000000000002,19,female
59,bc,1,62,hl,lh,FALSE,7424.200000000001,19,female
59,bc,1,63,hh,hh,TRUE,1019.7,19,female
59,bc,1,64,ll,hl,FALSE,6306.1,19,female
59,bc,1,65,lh,lh,TRUE,5391,19,female
59,bc,1,66,hh,lh,FALSE,5052.9,19,female
