pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
31,ab,1,1,ll,ll,TRUE,4010.299,18,male
31,ab,1,2,hh,hh,TRUE,3145.571,18,male
31,ab,1,3,ll,hl,FALSE,5772.068,18,male
31,ab,1,4,hh,hh,TRUE,3247.5820000000003,18,male
31,ab,1,5,lh,hh,FALSE,4636.605,18,male
31,ab,1,6,ll,ll,TRUE,2302.936,18,male
31,ab,1,7,lh,hl,FALSE,6603.648,18,male
31,ab,1,8,lh,hh,FALSE,6014.247,18,male
31,ab,1,9,ll,ll,TRUE,1446.1350000000002,18,male
31,ab,1,10,hh,hh,TRUE,2081.102,18,male
31,ab,1,11,hh,hh,TRUE,1111.341,18,male
31,ab,1,12,hl,ll,FALSE,686.8420000000001,18,male
31,ab,1,13,hl,hh,FALSE,4703.33,18,male
31,ab,1,14,hl,ll,FALSE,1711.609,18,male
31,ab,1,15,hl,hh,FALSE,5540.348,18,male
31,ab,1,16,lh,hl,FALSE,5235.276,18,male
31,ab,1,17,ll,ll,TRUE,3885.7030000000004,18,male
31,ab,1,18,hh,hh,TRUE,3224.326,18,male
31,ab,1,19,lh,hh,FALSE,863.137,18,male
31,ab,1,20,hh,hh,TRUE,664.758,18,male
31,ab,1,21,lh,hh,FALSE,2617.83,18,male
31,ab,1,22,lh,ll,FALSE,5448.595,18,male
31,ab,1,23,hh,ll,FALSE,1755.208,18,male
31,ab,1,24,hl,hl,TRUE,8199.352,18,male
31,ab,1,25,hl,hl,TRUE,3092.529,18,male
31,ab,1,26,hh,hh,TRUE,2265.052,18,male
31,ab,1,27,ll,ll,TRUE,5560.38,18,male
31,ab,1,28,lh,hl,FALSE,6124.286,18,male
31,ab,1,29,lh,ll,FALSE,3169.379,18,male
31,ab,1,30,ll,ll,TRUE,858.7840000000001,18,male
31,ab,1,31,hl,ll,FALSE,1748.261,18,male
31,ab,1,32,hl,ll,FALSE,2169.09,18,male
31,ab,1,33,hh,hh,TRUE,2227.743,18,male
31,ab,1,34,ll,ll,TRUE,948.5070000000001,18,male
31,ab,1,35,hl,ll,FALSE,1536.7379999999998,18,male
31,ab,1,36,hl,ll,FALSE,3231.0370000000003,18,male
31,ab,1,37,hl,hh,FALSE,2188.253,18,male
31,ab,1,38,ll,ll,TRUE,1318.3290000000002,18,male
31,ab,1,39,hh,hh,TRUE,1173.435,18,male
31,ab,1,40,lh,hh,FALSE,2152.651,18,male
31,ab,1,41,lh,hh,FALSE,6339.923,18,male
31,ab,1,42,lh,hh,FALSE,1663.2559999999999,18,male
31,ab,1,43,hh,hh,TRUE,759.912,18,male
31,ab,1,44,lh,hh,FALSE,1605.4769999999999,18,male
31,ab,1,45,ll,hh,FALSE,3223.7700000000004,18,male
31,ab,1,46,hl,hh,FALSE,1316.315,18,male
31,ab,1,47,hl,hh,FALSE,1084.9409999999998,18,male
31,ab,1,48,hh,hh,TRUE,869.481,18,male
31,ab,1,49,ll,hh,FALSE,6862.371,18,male
31,ab,1,50,ll,ll,TRUE,1501.0210000000002,18,male
31,ab,1,51,ll,ll,TRUE,1204.6529999999998,18,male
31,ab,1,52,lh,lh,TRUE,4735.347,18,male
31,ab,1,53,ll,ll,TRUE,2661.931,18,male
31,ab,1,54,hl,lh,FALSE,3996.6490000000003,18,male
31,ab,1,55,hl,hh,FALSE,2618.672,18,male
31,ab,1,56,ll,ll,TRUE,1562.851,18,male
31,ab,1,57,hh,hh,TRUE,1998.56,18,male
31,ab,1,58,ll,ll,TRUE,1184.6280000000002,18,male
31,ab,1,59,hl,ll,FALSE,2684.538,18,male
31,ab,1,60,lh,hh,FALSE,1633.1080000000002,18,male
31,ab,1,61,hl,hl,TRUE,5498.045,18,male
31,ab,1,62,lh,hl,FALSE,3809.673,18,male
31,ab,1,63,ll,ll,TRUE,2351.049,18,male
31,ab,1,64,hh,hh,TRUE,1336.897,18,male
31,ab,1,65,ll,ll,TRUE,1247.766,18,male
31,ab,1,66,hh,hh,TRUE,1393.911,18,male
31,ab,1,67,ll,ll,TRUE,909.114,18,male
31,ab,1,68,hh,hh,TRUE,684.7660000000001,18,male
31,ab,1,69,hh,hh,TRUE,1116.904,18,male
31,ab,1,70,hh,hh,TRUE,923.8889999999999,18,male
31,ab,1,71,lh,ll,FALSE,1451.1109999999999,18,male
31,ab,1,72,ll,ll,TRUE,3178.1409999999996,18,male
31,ab,1,73,hl,ll,FALSE,1948.5659999999998,18,male
31,ab,1,74,hl,ll,FALSE,1040.89,18,male
31,ab,1,75,hl,hh,FALSE,2939.186,18,male
31,ab,1,76,ll,ll,TRUE,1820.6660000000002,18,male
31,ab,1,77,hh,hh,TRUE,4076.1530000000002,18,male
31,ab,1,78,lh,hh,FALSE,1241.408,18,male
31,ab,1,79,ll,ll,TRUE,6034.794,18,male
31,ab,1,80,lh,hl,FALSE,3123.441,18,male
31,ab,1,81,ll,ll,TRUE,1396.804,18,male
31,ab,1,82,hh,hh,TRUE,1208.362,18,male
31,ab,1,83,lh,ll,FALSE,1338.4769999999999,18,male
31,ab,1,84,hl,ll,FALSE,2014.589,18,male
31,ab,1,85,lh,ll,FALSE,2400.83,18,male
31,ab,1,86,hl,hh,FALSE,1441.909,18,male
31,ab,1,87,hl,ll,FALSE,2360.863,18,male
31,ab,1,88,hl,lh,FALSE,2861.126,18,male
31,ab,1,89,hl,hh,FALSE,3402.5249999999996,18,male
31,ab,1,90,hl,ll,FALSE,7456.4169999999995,18,male
31,ab,1,91,lh,hh,FALSE,1775.0610000000001,18,male
31,ab,1,92,ll,ll,TRUE,2152.972,18,male
31,ab,1,93,lh,hh,FALSE,978.9359999999999,18,male
31,ab,1,94,ll,ll,TRUE,1665.853,18,male
31,ab,1,95,hl,hh,FALSE,1192.2640000000001,18,male
31,ab,1,96,lh,ll,FALSE,1475.9879999999998,18,male
31,ab,1,97,hh,hh,TRUE,717.6189999999999,18,male
31,ab,1,98,ll,ll,TRUE,1586.2730000000001,18,male
31,ab,1,99,ll,ll,TRUE,1301.8719999999998,18,male
31,ab,1,100,hh,hh,TRUE,1178.9879999999998,18,male
31,ab,1,101,hl,lh,FALSE,4854.943,18,male
31,ab,1,102,ll,ll,TRUE,2711.531,18,male
31,ab,1,103,hh,hh,TRUE,1301.828,18,male
31,ab,1,104,lh,ll,FALSE,2660.66,18,male
31,ab,1,105,hh,hh,TRUE,1754.708,18,male
31,ab,1,106,ll,hh,FALSE,782.7460000000001,18,male
31,ab,1,107,hh,ll,FALSE,387.99800000000005,18,male
31,ab,1,108,hl,lh,FALSE,313.4090000000001,18,male
31,ab,1,109,hl,hl,TRUE,2280.475,18,male
31,ab,1,110,hh,hh,TRUE,680.3340000000001,18,male
31,ab,1,111,hh,hh,TRUE,1081.3429999999998,18,male
31,ab,1,112,hh,hh,TRUE,1056.225,18,male
31,ab,1,113,hh,hh,TRUE,4555.626,18,male
31,ab,1,114,lh,ll,FALSE,1650.1109999999999,18,male
31,ab,1,115,hl,hh,FALSE,1041.428,18,male
31,ab,1,116,lh,lh,TRUE,564.2470000000001,18,male
31,ab,1,117,hl,lh,FALSE,4002.611,18,male
31,ab,1,118,hl,ll,FALSE,2328.767,18,male
31,ab,1,119,hh,hh,TRUE,1244.3519999999999,18,male
31,ab,1,120,lh,ll,FALSE,1770.846,18,male
31,ab,2,1,lh,hh,FALSE,1435.743,18,male
31,ab,2,2,hl,hh,FALSE,1251.9589999999998,18,male
31,ab,2,3,ll,ll,TRUE,1525.953,18,male
31,ab,2,4,lh,hh,FALSE,827.5909999999999,18,male
31,ab,2,5,hh,hh,TRUE,1197.0749999999998,18,male
31,ab,2,6,hl,hh,FALSE,2568.854,18,male
31,ab,2,7,ll,ll,TRUE,2244.741,18,male
31,ab,2,8,hh,hh,TRUE,1524.554,18,male
31,ab,2,9,ll,ll,TRUE,2951.942,18,male
31,ab,2,10,lh,lh,TRUE,4139.768,18,male
31,ab,2,11,hh,hh,TRUE,884.5340000000001,18,male
31,ab,2,12,hl,hh,FALSE,741.289,18,male
31,ab,2,13,hl,hh,FALSE,571.683,18,male
31,ab,2,14,hh,hh,TRUE,568.921,18,male
31,ab,2,15,hl,hh,FALSE,1470.453,18,male
31,ab,2,16,hl,hl,TRUE,4270.143,18,male
31,ab,2,17,hh,hh,TRUE,1041.51,18,male
31,ab,2,18,lh,hh,FALSE,1395.513,18,male
31,ab,2,19,lh,ll,FALSE,1475.9389999999999,18,male
31,ab,2,20,hl,ll,FALSE,949.9580000000001,18,male
31,ab,2,21,lh,hh,FALSE,3754.9539999999997,18,male
31,ab,2,22,ll,ll,TRUE,3786.745,18,male
31,ab,2,23,hl,hh,FALSE,2953.722,18,male
31,ab,2,24,hl,ll,FALSE,2024.06,18,male
31,ab,2,25,ll,ll,TRUE,3195.1499999999996,18,male
31,ab,2,26,ll,ll,TRUE,1243.0079999999998,18,male
31,ab,2,27,ll,hl,FALSE,6294.02,18,male
31,ab,2,28,lh,ll,FALSE,1690.366,18,male
31,ab,2,29,lh,hh,FALSE,1839.4989999999998,18,male
31,ab,2,30,hl,hh,FALSE,1497.866,18,male
31,ab,2,31,hl,hh,FALSE,1537.0639999999999,18,male
31,ab,2,32,hh,hh,TRUE,675.241,18,male
31,ab,2,33,ll,ll,TRUE,1358.5949999999998,18,male
31,ab,2,34,hh,hh,TRUE,721.4300000000001,18,male
31,ab,2,35,hh,hh,TRUE,626.031,18,male
31,ab,2,36,lh,hl,FALSE,3439.053,18,male
31,ab,2,37,lh,hl,FALSE,1267.583,18,male
31,ab,2,38,hh,hh,TRUE,649.693,18,male
31,ab,2,39,lh,ll,FALSE,2078.37,18,male
31,ab,2,40,lh,ll,FALSE,717.127,18,male
31,ab,2,41,lh,hh,FALSE,1082.0210000000002,18,male
31,ab,2,42,ll,hh,FALSE,893.144,18,male
31,ab,2,43,hh,hh,TRUE,1285.2069999999999,18,male
31,ab,2,44,hh,hh,TRUE,1124.234,18,male
31,ab,2,45,ll,ll,TRUE,1708.085,18,male
31,ab,2,46,ll,ll,TRUE,3922.0460000000003,18,male
31,ab,2,47,hl,hl,TRUE,4184.443,18,male
31,ab,2,48,ll,hh,FALSE,1151.4720000000002,18,male
31,ab,2,49,ll,ll,TRUE,4231.901,18,male
31,ab,2,50,lh,ll,FALSE,2137.435,18,male
31,ab,2,51,ll,hl,FALSE,3135.986,18,male
31,ab,2,52,ll,ll,TRUE,1147.399,18,male
31,ab,2,53,hh,hh,TRUE,2297.333,18,male
31,ab,2,54,hh,hh,TRUE,2245.166,18,male
31,ab,2,55,ll,ll,TRUE,2148.058,18,male
31,ab,2,56,hl,lh,FALSE,1798.8000000000002,18,male
31,ab,2,57,hh,hh,TRUE,1114.453,18,male
31,ab,2,58,ll,ll,TRUE,2010.859,18,male
31,ab,2,59,hl,lh,FALSE,4916.581,18,male
31,ab,2,60,hl,hl,TRUE,4820.184,18,male
31,ab,2,61,lh,hh,FALSE,742.9639999999999,18,male
31,ab,2,62,hh,hh,TRUE,806.857,18,male
31,ab,2,63,hl,hl,TRUE,1441.643,18,male
31,ab,2,64,lh,hh,FALSE,2522.76,18,male
31,ab,2,65,hl,hh,FALSE,3006.542,18,male
31,ab,2,66,hl,ll,FALSE,2062.142,18,male
31,ab,2,67,ll,ll,TRUE,1109.484,18,male
31,ab,2,68,lh,ll,FALSE,2492.499,18,male
31,ab,2,69,ll,ll,TRUE,873.9939999999999,18,male
31,ab,2,70,hl,hh,FALSE,4554.666,18,male
31,ab,2,71,hl,ll,FALSE,889.844,18,male
31,ab,2,72,hh,hh,TRUE,1398.9650000000001,18,male
31,ab,2,73,ll,ll,TRUE,1052.426,18,male
31,ab,2,74,ll,ll,TRUE,1221.321,18,male
31,ab,2,75,hl,hh,FALSE,5335.765,18,male
31,ab,2,76,hh,hh,TRUE,2260.408,18,male
31,ab,2,77,lh,hh,FALSE,2292.867,18,male
31,ab,2,78,lh,hl,FALSE,2792.314,18,male
31,ab,2,79,ll,ll,TRUE,1090.909,18,male
31,ab,2,80,hl,ll,FALSE,4162.795,18,male
31,ab,2,81,lh,hl,FALSE,4145.649,18,male
