pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
42,ab,1,1,hl,hh,FALSE,3220.343,19,male
42,ab,1,2,hh,hh,TRUE,1153.67,19,male
42,ab,1,3,lh,hl,FALSE,2547.396,19,male
42,ab,1,4,ll,hl,FALSE,4644.737,19,male
42,ab,1,5,lh,hl,FALSE,1076.2820000000002,19,male
42,ab,1,6,hl,ll,FALSE,2136.452,19,male
42,ab,1,7,lh,lh,TRUE,2330.102,19,male
42,ab,1,8,ll,hl,FALSE,3669.1670000000004,19,male
42,ab,1,9,ll,hl,FALSE,2809.942,19,male
42,ab,1,10,hh,hh,TRUE,4023.7,19,male
42,ab,1,11,lh,hl,FALSE,1591.9630000000002,19,male
42,ab,1,12,hh,hh,TRUE,1511.8339999999998,19,male
42,ab,1,13,hh,hl,FALSE,1755.3850000000002,19,male
42,ab,1,14,ll,ll,TRUE,2300.202,19,male
42,ab,1,15,lh,hl,FALSE,2279.546,19,male
42,ab,1,16,lh,hh,FALSE,1508.214,19,male
42,ab,1,17,lh,lh,TRUE,3982.2879999999996,19,male
42,ab,1,18,hh,lh,FALSE,1455.0479999999998,19,male
42,ab,1,19,hh,lh,FALSE,3508.514,19,male
42,ab,1,20,hl,ll,FALSE,2047.0210000000002,19,male
42,ab,1,21,hh,hh,TRUE,5812.231,19,male
42,ab,1,22,hl,hh,FALSE,3363.6589999999997,19,male
42,ab,1,23,ll,hl,FALSE,5179.116,19,male
42,ab,1,24,hh,hh,TRUE,1669.598,19,male
42,ab,1,25,hl,hh,FALSE,1587.134,19,male
42,ab,1,26,hh,hh,TRUE,1970.382,19,male
42,ab,1,27,ll,lh,FALSE,3225.8559999999998,19,male
42,ab,1,28,hl,ll,FALSE,3905.0299999999997,19,male
42,ab,1,29,ll,ll,TRUE,2805.707,19,male
42,ab,1,30,lh,hl,FALSE,2636.555,19,male
42,ab,1,31,hl,hh,FALSE,1577.335,19,male
42,ab,1,32,hl,hh,FALSE,6553.215,19,male
42,ab,1,33,hh,hh,TRUE,4307.786,19,male
42,ab,1,34,hh,hh,TRUE,1389.259,19,male
42,ab,1,35,lh,ll,FALSE,4172.929,19,male
42,ab,1,36,ll,ll,TRUE,3535.2470000000003,19,male
42,ab,1,37,lh,hl,FALSE,4503.656,19,male
42,ab,1,38,ll,hl,FALSE,1595.094,19,male
42,ab,1,39,lh,hh,FALSE,1236.1950000000002,19,male
42,ab,1,40,lh,hl,FALSE,1434.5189999999998,19,male
42,ab,1,41,lh,hl,FALSE,4455.358,19,male
42,ab,1,42,hh,hh,TRUE,2262.577,19,male
42,ab,1,43,hl,hh,FALSE,2426.67,19,male
42,ab,1,44,hh,hl,FALSE,3962.5699999999997,19,male
42,ab,1,45,ll,ll,TRUE,3260.696,19,male
42,ab,1,46,hh,hh,TRUE,4049.9449999999997,19,male
42,ab,1,47,hl,hl,TRUE,4678.667,19,male
42,ab,1,48,ll,ll,TRUE,4249.974,19,male
42,ab,1,49,lh,hh,FALSE,3414.991,19,male
42,ab,1,50,lh,hh,FALSE,1463.899,19,male
42,ab,1,51,lh,hl,FALSE,4939.545,19,male
42,ab,1,52,lh,hl,FALSE,4510.051,19,male
42,ab,1,53,ll,lh,FALSE,4354.37,19,male
42,ab,1,54,hl,hh,FALSE,1811.9180000000001,19,male
42,ab,1,55,ll,lh,FALSE,4483.787,19,male
42,ab,1,56,hh,lh,FALSE,5103.904,19,male
42,ab,1,57,hh,lh,FALSE,3522.7259999999997,19,male
42,ab,1,58,hh,hh,TRUE,3069.352,19,male
42,ab,1,59,ll,ll,TRUE,2897.665,19,male
42,ab,1,60,ll,hh,FALSE,4500.615,19,male
42,ab,1,61,lh,hl,FALSE,2952.281,19,male
42,ab,1,62,lh,hh,FALSE,1369.8919999999998,19,male
42,ab,1,63,lh,lh,TRUE,4723.503,19,male
42,ab,1,64,hl,hh,FALSE,2885.479,19,male
42,ab,1,65,hh,hh,TRUE,4329.653,19,male
42,ab,1,66,hl,hl,TRUE,3844.384,19,male
42,ab,1,67,lh,lh,TRUE,6122.183,19,male
