pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
52,bc,1,1,ll,ll,TRUE,2790.9,19,male
52,bc,1,2,ll,lh,FALSE,4575.1,19,male
52,bc,1,3,hh,hh,TRUE,1061.6999999999998,19,male
52,bc,1,4,ll,ll,TRUE,4764.8,19,male
52,bc,1,5,ll,hh,FALSE,6100.4,19,male
52,bc,1,6,hh,hh,TRUE,917.9000000000001,19,male
52,bc,1,7,hh,hh,TRUE,2131.7,19,male
52,bc,1,8,hh,lh,FALSE,2685.9,19,male
52,bc,1,9,hl,ll,FALSE,1330.5,19,male
52,bc,1,10,lh,hh,FALSE,1286.9,19,male
52,bc,1,11,ll,ll,TRUE,3634.5,19,male
52,bc,1,12,lh,ll,FALSE,5241.6,19,male
52,bc,1,13,hh,ll,FALSE,2564.9,19,male
52,bc,1,14,ll,ll,TRUE,4792.9,19,male
52,bc,1,15,hh,hh,TRUE,3957.5,19,male
52,bc,1,16,ll,lh,FALSE,6510.2,19,male
52,bc,1,17,hl,hh,FALSE,1814.6999999999998,19,male
52,bc,1,18,ll,ll,TRUE,4126.7,19,male
52,bc,1,19,ll,hl,FALSE,4904.5,19,male
52,bc,1,20,lh,lh,TRUE,4522.1,19,male
52,bc,1,21,lh,ll,FALSE,2655.1,19,male
52,bc,1,22,ll,lh,FALSE,6865.6,19,male
52,bc,1,23,ll,hh,FALSE,6076.8,19,male
52,bc,1,24,lh,hh,FALSE,2135.8,19,male
52,bc,1,25,ll,ll,TRUE,5794.1,19,male
52,bc,1,26,ll,ll,TRUE,1568.1,19,male
52,bc,1,27,ll,ll,TRUE,2730.1,19,male
52,bc,1,28,ll,hl,FALSE,8291.4,19,male
52,bc,1,29,lh,ll,FALSE,7172.6,19,male
52,bc,1,30,ll,ll,TRUE,3882.1000000000004,19,male
52,bc,1,31,hh,hh,TRUE,1419.8000000000002,19,male
52,bc,1,32,hh,hh,TRUE,5374.6,19,male
52,bc,1,33,hl,hh,FALSE,1226.6999999999998,19,male
52,bc,1,34,hh,hh,TRUE,1299.3000000000002,19,male
52,bc,1,35,hh,hh,TRUE,1568.5,19,male
52,bc,1,36,lh,ll,FALSE,1540.9,19,male
52,bc,1,37,ll,ll,TRUE,1695.9,19,male
52,bc,1,38,ll,ll,TRUE,4386.3,19,male
52,bc,1,39,hh,hh,TRUE,2282.3,19,male
52,bc,1,40,lh,lh,TRUE,6230.8,19,male
52,bc,1,41,hh,hh,TRUE,1603.1999999999998,19,male
52,bc,1,42,hl,hh,FALSE,4231.1,19,male
52,bc,1,43,hh,hh,TRUE,3075.8,19,male
52,bc,1,44,hl,hl,TRUE,6046.3,19,male
52,bc,1,45,lh,ll,FALSE,1769.8000000000002,19,male
52,bc,1,46,lh,ll,FALSE,5284.4,19,male
52,bc,1,47,lh,hh,FALSE,1559.4,19,male
52,bc,1,48,hh,hh,TRUE,945.0999999999999,19,male
52,bc,1,49,ll,ll,TRUE,1565.5,19,male
52,bc,1,50,ll,ll,TRUE,3423.2,19,male
52,bc,1,51,lh,ll,FALSE,1776.5,19,male
52,bc,1,52,ll,ll,TRUE,1807.3000000000002,19,male
52,bc,1,53,hl,ll,FALSE,3953.6000000000004,19,male
52,bc,1,54,lh,hh,FALSE,3506.7,19,male
52,bc,1,55,lh,ll,FALSE,1661.5,19,male
52,bc,1,56,ll,hh,FALSE,1379.9,19,male
52,bc,1,57,lh,hh,FALSE,1326.5,19,male
52,bc,1,58,hh,hh,TRUE,1466,19,male
52,bc,1,59,ll,ll,TRUE,1336.6999999999998,19,male
52,bc,1,60,lh,lh,TRUE,3540.8999999999996,19,male
52,bc,1,61,lh,hh,FALSE,1862.5,19,male
52,bc,1,62,lh,hh,FALSE,4355.4,19,male
52,bc,1,63,hl,hh,FALSE,1092.5,19,male
52,bc,1,64,hh,hh,TRUE,1466.4,19,male
52,bc,1,65,hl,hh,FALSE,2992,19,male
52,bc,1,66,hl,hh,FALSE,1936.9,19,male
52,bc,1,67,hh,hh,TRUE,1595.4,19,male
