pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
23,ac,1,1,lh,hh,FALSE,8659.753,18,female
23,ac,1,2,hh,hh,TRUE,2825.414,18,female
23,ac,1,3,ll,ll,TRUE,4455.892,18,female
23,ac,1,4,lh,ll,FALSE,1724.442,18,female
23,ac,1,5,hl,ll,FALSE,4279.015,18,female
23,ac,1,6,lh,hh,FALSE,4700.4,18,female
23,ac,1,7,ll,ll,TRUE,3183.791,18,female
23,ac,1,8,ll,hl,FALSE,5157.713,18,female
23,ac,1,9,hl,hl,TRUE,6336.566,18,female
23,ac,1,10,hl,ll,FALSE,1857.2330000000002,18,female
23,ac,1,11,hh,hh,TRUE,4919.317,18,female
23,ac,1,12,lh,lh,TRUE,10185.624,18,female
23,ac,1,13,hh,hh,TRUE,2955.142,18,female
23,ac,1,14,hl,lh,FALSE,7875.012000000001,18,female
23,ac,1,15,lh,ll,FALSE,1568.366,18,female
23,ac,1,16,hh,ll,FALSE,913.6990000000001,18,female
23,ac,1,17,hh,hh,TRUE,292.63599999999997,18,female
23,ac,1,18,hl,lh,FALSE,272.471,18,female
23,ac,1,19,hl,hl,TRUE,429.202,18,female
23,ac,1,20,lh,hh,FALSE,419.37799999999993,18,female
23,ac,1,21,ll,lh,FALSE,224.90599999999995,18,female
23,ac,1,22,ll,ll,TRUE,8056.155000000001,18,female
23,ac,1,23,ll,hh,FALSE,4582.083,18,female
23,ac,1,24,hl,ll,FALSE,1069.047,18,female
23,ac,1,25,hh,hl,FALSE,12121.628,18,female
23,ac,1,26,hl,hh,FALSE,2876.68,18,female
23,ac,1,27,hl,ll,FALSE,6370.445,18,female
23,ac,1,28,ll,lh,FALSE,9625.99,18,female
23,ac,1,29,hl,hl,TRUE,14312.825,18,female
23,ac,1,30,hl,hh,FALSE,5051.705,18,female
23,ac,1,31,hh,hh,TRUE,2081.01,18,female
23,ac,1,32,hl,hh,FALSE,2430.775,18,female
23,ac,1,33,ll,ll,TRUE,8660.942,18,female
23,ac,1,34,hh,hh,TRUE,1650.8159999999998,18,female
23,ac,1,35,hh,lh,FALSE,7142.445,18,female
23,ac,1,36,hl,ll,FALSE,3593.4539999999997,18,female
23,ac,1,37,ll,ll,TRUE,1369.3400000000001,18,female
23,ac,1,38,hl,hl,TRUE,5618.69,18,female
23,ac,1,39,ll,ll,TRUE,3160.5190000000002,18,female
23,ac,1,40,hl,hl,TRUE,11810.444,18,female
23,ac,1,41,hh,hh,TRUE,2634.008,18,female
23,ac,1,42,ll,ll,TRUE,4509.88,18,female
23,ac,1,43,ll,ll,TRUE,1425.393,18,female
23,ac,1,44,hl,lh,FALSE,9153.639,18,female
23,ac,1,45,hl,lh,FALSE,4226.94,18,female
23,ac,1,46,hl,hh,FALSE,3904.785,18,female
23,ac,1,47,lh,lh,TRUE,2533.753,18,female
23,ac,1,48,ll,lh,FALSE,3247.2619999999997,18,female
23,ac,1,49,hh,hh,TRUE,1379.7930000000001,18,female
23,ac,1,50,hl,hh,FALSE,4980.151,18,female
23,ac,1,51,hl,hl,TRUE,12054.436,18,female
23,ac,1,52,hl,hh,FALSE,13067.593,18,female
23,ac,1,53,ll,ll,TRUE,2055.874,18,female
23,ac,1,54,ll,hh,FALSE,6380.269,18,female
23,ac,1,55,ll,ll,TRUE,7182.119,18,female
23,ac,1,56,lh,lh,TRUE,4980.847,18,female
23,ac,1,57,lh,hh,FALSE,3221.5190000000002,18,female
23,ac,1,58,hl,hl,TRUE,9181.729,18,female
23,ac,1,59,hh,hh,TRUE,1532.7199999999998,18,female
23,ac,1,60,hl,hl,TRUE,5286.12,18,female
23,ac,1,61,ll,hl,FALSE,5163.587,18,female
23,ac,1,62,lh,hh,FALSE,1460.942,18,female
23,ac,1,63,lh,hl,FALSE,6161.94,18,female
23,ac,1,64,lh,hh,FALSE,3578.718,18,female
23,ac,1,65,hh,hh,TRUE,2675.267,18,female
23,ac,1,66,lh,hh,FALSE,5145.848,18,female
23,ac,1,67,lh,lh,TRUE,12201.395,18,female
23,ac,1,68,hh,hh,TRUE,970.778,18,female
23,ac,1,69,ll,hh,FALSE,3226.624,18,female
23,ac,1,70,ll,ll,TRUE,1920.826,18,female
23,ac,1,71,hl,hl,TRUE,5100.439,18,female
23,ac,1,72,ll,hl,FALSE,5063.635,18,female
23,ac,1,73,lh,hh,FALSE,6123.387,18,female
23,ac,1,74,ll,hl,FALSE,1606.826,18,female
23,ac,1,75,hh,hh,TRUE,2390.712,18,female
23,ac,1,76,hl,ll,FALSE,1255.9989999999998,18,female
23,ac,1,77,ll,lh,FALSE,1580.3739999999998,18,female
23,ac,1,78,hh,lh,FALSE,8669.871,18,female
23,ac,1,79,hl,hh,FALSE,3378.897,18,female
23,ac,1,80,hh,hh,TRUE,2178.181,18,female
23,ac,1,81,hl,hl,TRUE,10379.986,18,female
23,ac,1,82,lh,hh,FALSE,1068.667,18,female
23,ac,1,83,lh,lh,TRUE,2529.503,18,female
23,ac,1,84,hh,ll,FALSE,3025.839,18,female
23,ac,1,85,ll,hh,FALSE,736.319,18,female
23,ac,1,86,hh,hl,FALSE,1706.107,18,female
23,ac,1,87,hl,hh,FALSE,3167.799,18,female
23,ac,1,88,hl,ll,FALSE,1918.092,18,female
23,ac,1,89,hl,lh,FALSE,1530.6689999999999,18,female
23,ac,1,90,ll,hl,FALSE,2236.089,18,female
23,ac,1,91,ll,ll,TRUE,3953.5950000000003,18,female
23,ac,1,92,ll,hh,FALSE,6357.41,18,female
23,ac,1,93,hl,ll,FALSE,1333.958,18,female
23,ac,1,94,hl,hh,FALSE,2735.438,18,female
23,ac,1,95,hh,hh,TRUE,1384.402,18,female
23,ac,1,96,lh,hh,FALSE,2058.533,18,female
23,ac,1,97,lh,hh,FALSE,2221.389,18,female
23,ac,1,98,lh,ll,FALSE,3022.557,18,female
23,ac,1,99,ll,ll,TRUE,2053.371,18,female
23,ac,1,100,hl,hh,FALSE,4273.852,18,female
23,ac,1,101,hl,ll,FALSE,3207.4970000000003,18,female
23,ac,1,102,lh,ll,FALSE,3606.843,18,female
23,ac,1,103,hl,hl,TRUE,6731.508,18,female
23,ac,1,104,hl,hh,FALSE,2264.394,18,female
23,ac,1,105,ll,hl,FALSE,3445.693,18,female
23,ac,1,106,hl,hl,TRUE,3467.2259999999997,18,female
23,ac,1,107,ll,ll,TRUE,2159.907,18,female
23,ac,1,108,hl,hl,TRUE,4154.158,18,female
23,ac,1,109,hl,ll,FALSE,2906.734,18,female
23,ac,1,110,ll,ll,TRUE,2741.956,18,female
23,ac,1,111,ll,ll,TRUE,1520.149,18,female
23,ac,1,112,hl,ll,FALSE,1867.4209999999998,18,female
23,ac,1,113,lh,ll,FALSE,1445.516,18,female
23,ac,1,114,lh,hh,FALSE,2540.513,18,female
23,ac,1,115,hl,ll,FALSE,1855.938,18,female
23,ac,1,116,hh,hl,FALSE,2316.905,18,female
23,ac,1,117,lh,ll,FALSE,2247.384,18,female
23,ac,1,118,lh,ll,FALSE,2005.3780000000002,18,female
23,ac,1,119,hl,ll,FALSE,509.317,18,female
23,ac,1,120,hl,hh,FALSE,1728.826,18,female
23,ac,2,1,lh,hh,FALSE,3882.809,18,female
23,ac,2,2,ll,hh,FALSE,4361.028,18,female
23,ac,2,3,ll,ll,TRUE,10304.222,18,female
23,ac,2,4,ll,ll,TRUE,2027.4789999999998,18,female
23,ac,2,5,hl,ll,FALSE,5004.263,18,female
23,ac,2,6,hh,hh,TRUE,1196.5859999999998,18,female
23,ac,2,7,ll,lh,FALSE,841.855,18,female
23,ac,2,8,lh,hl,FALSE,2440.218,18,female
23,ac,2,9,hh,hh,TRUE,1111.0169999999998,18,female
23,ac,2,10,lh,lh,TRUE,6938.696,18,female
23,ac,2,11,hh,hh,TRUE,3124.6319999999996,18,female
23,ac,2,12,ll,lh,FALSE,4535.453,18,female
23,ac,2,13,ll,ll,TRUE,3754.602,18,female
23,ac,2,14,ll,ll,TRUE,1280.154,18,female
23,ac,2,15,lh,lh,TRUE,3742.402,18,female
23,ac,2,16,lh,lh,TRUE,6521.512,18,female
23,ac,2,17,hh,hh,TRUE,3301.041,18,female
23,ac,2,18,ll,ll,TRUE,3800.4350000000004,18,female
23,ac,2,19,hl,hl,TRUE,4237.324,18,female
23,ac,2,20,ll,ll,TRUE,5858.862,18,female
23,ac,2,21,hh,hh,TRUE,2536.502,18,female
23,ac,2,22,hl,hl,TRUE,4147.6,18,female
23,ac,2,23,lh,hh,FALSE,6187.746,18,female
23,ac,2,24,ll,ll,TRUE,3262.4610000000002,18,female
23,ac,2,25,hl,hh,FALSE,3403.889,18,female
23,ac,2,26,hh,hh,TRUE,1002.181,18,female
23,ac,2,27,lh,lh,TRUE,5586.224,18,female
23,ac,2,28,ll,lh,FALSE,9241.458,18,female
23,ac,2,29,hh,hh,TRUE,2200.212,18,female
23,ac,2,30,hh,hh,TRUE,1406.897,18,female
23,ac,2,31,hl,hh,FALSE,2479.138,18,female
23,ac,2,32,hl,ll,FALSE,1619.272,18,female
23,ac,2,33,lh,lh,TRUE,3127.7200000000003,18,female
23,ac,2,34,hh,hh,TRUE,2034.31,18,female
23,ac,2,35,hh,hh,TRUE,3714.3940000000002,18,female
23,ac,2,36,ll,ll,TRUE,9517.627,18,female
23,ac,2,37,hl,ll,FALSE,2790.013,18,female
23,ac,2,38,hh,lh,FALSE,4296.162,18,female
23,ac,2,39,hh,hh,TRUE,1979.937,18,female
23,ac,2,40,hl,lh,FALSE,3604.84,18,female
23,ac,2,41,ll,hl,FALSE,5028.034,18,female
23,ac,2,42,ll,ll,TRUE,4634.307,18,female
23,ac,2,43,lh,hh,FALSE,3146.001,18,female
23,ac,2,44,hl,ll,FALSE,4451.464,18,female
23,ac,2,45,ll,ll,TRUE,1696.404,18,female
23,ac,2,46,ll,hh,FALSE,2085.19,18,female
23,ac,2,47,lh,hh,FALSE,3760.2340000000004,18,female
23,ac,2,48,ll,ll,TRUE,2377.03,18,female
23,ac,2,49,lh,lh,TRUE,5584.766,18,female
23,ac,2,50,hh,hh,TRUE,887.5840000000001,18,female
23,ac,2,51,ll,hh,FALSE,2302.043,18,female
23,ac,2,52,hl,hh,FALSE,5105.205,18,female
23,ac,2,53,hh,hh,TRUE,1861.125,18,female
23,ac,2,54,lh,hl,FALSE,1434.279,18,female
23,ac,2,55,hh,hh,TRUE,1776.4560000000001,18,female
23,ac,2,56,hh,hh,TRUE,1809.007,18,female
23,ac,2,57,ll,lh,FALSE,5789.537,18,female
23,ac,2,58,hh,hh,TRUE,2133.881,18,female
23,ac,2,59,hh,hh,TRUE,2063.422,18,female
23,ac,2,60,ll,ll,TRUE,2284.738,18,female
23,ac,2,61,hl,ll,FALSE,2584.424,18,female
23,ac,2,62,ll,ll,TRUE,4127.76,18,female
23,ac,2,63,ll,ll,TRUE,3667.3819999999996,18,female
23,ac,2,64,lh,hh,FALSE,3966.7340000000004,18,female
23,ac,2,65,hl,hh,FALSE,3759.818,18,female
23,ac,2,66,lh,hh,FALSE,1121.0149999999999,18,female
23,ac,2,67,ll,ll,TRUE,1246.533,18,female
23,ac,2,68,ll,lh,FALSE,7721.755999999999,18,female
23,ac,2,69,hl,hl,TRUE,3446.5209999999997,18,female
23,ac,2,70,ll,ll,TRUE,3115.3500000000004,18,female
23,ac,2,71,hl,hl,TRUE,6590.518,18,female
23,ac,2,72,hl,hh,FALSE,1733.7440000000001,18,female
23,ac,2,73,lh,hh,FALSE,950.9000000000001,18,female
23,ac,2,74,hh,hh,TRUE,1114.408,18,female
