pID,condition,block_no,trial_no,stimulus,response,correct,rt,age,gender
28,ab,1,1,hh,hh,TRUE,4223.844,18,female
28,ab,1,2,hh,hh,TRUE,1059.6799999999998,18,female
28,ab,1,3,ll,hl,FALSE,4087.285,18,female
28,ab,1,4,hl,hh,FALSE,4883.221,18,female
28,ab,1,5,lh,hh,FALSE,2062.253,18,female
28,ab,1,6,lh,lh,TRUE,3578.193,18,female
28,ab,1,7,ll,ll,TRUE,4153.56,18,female
28,ab,1,8,lh,hh,FALSE,1841.772,18,female
28,ab,1,9,lh,hh,FALSE,1238.3760000000002,18,female
28,ab,1,10,hl,hh,FALSE,4548.611,18,female
28,ab,1,11,hl,hh,FALSE,892.9259999999999,18,female
28,ab,1,12,lh,hh,FALSE,1879.4389999999999,18,female
28,ab,1,13,hl,lh,FALSE,2201.992,18,female
28,ab,1,14,ll,ll,TRUE,3873.1989999999996,18,female
28,ab,1,15,ll,hh,FALSE,1013.056,18,female
28,ab,1,16,ll,lh,FALSE,1434.4279999999999,18,female
28,ab,1,17,ll,hh,FALSE,688.3009999999999,18,female
28,ab,1,18,lh,ll,FALSE,4963.843,18,female
28,ab,1,19,lh,hl,FALSE,3419.558,18,female
28,ab,1,20,hh,hh,TRUE,4705.506,18,female
28,ab,1,21,lh,hh,FALSE,1988.529,18,female
28,ab,1,22,lh,ll,FALSE,1779.766,18,female
28,ab,1,23,ll,hh,FALSE,3722.822,18,female
28,ab,1,24,hl,ll,FALSE,1317.127,18,female
28,ab,1,25,ll,hh,FALSE,799.2249999999999,18,female
28,ab,1,26,ll,ll,TRUE,1581.9769999999999,18,female
28,ab,1,27,hl,hl,TRUE,3148.91,18,female
28,ab,1,28,lh,hl,FALSE,3997.5910000000003,18,female
28,ab,1,29,hl,hh,FALSE,4668.371,18,female
28,ab,1,30,ll,ll,TRUE,5136.334,18,female
28,ab,1,31,hh,hh,TRUE,2273.701,18,female
28,ab,1,32,lh,lh,TRUE,3333.593,18,female
